EVTDESC188718953;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;The Hamburg-American freighter, Palatia, Capt. Kopff, which arrived this morning, was the first steamer to pass through the new Kiel canal. The canal was practically finished, and it was to test the navigability that the Palatia was sent through. She touched bottom several times, but did not stick fast and sustained no damage. The New York Times, June 23, 1895.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,
EVTDESC188718955;The Kiel Canal was finished in 1895 and took over 9000 workers 8 years to build. It connects the North Sea to the Baltic sea and has a length of 98 kilotmetres. The highest points lies at 25 metres above sea level, total excavation amounted to 100,0,000 cubic yards and the cost to bout 40,0,000 dollars.;The Kiel Canal was finished in 1895 and took over 9000 workers 8 years to build. It connects the North Sea to the Baltic sea and has a length of 98 kilotmetres. The highest points lies at 25 metres above sea level, total excavation amounted to 100,0,000 cubic yards and the cost to bout 40,0,000 dollars.;The Kiel Canal was finished in 1895 and took over 9000 workers 8 years to build. It connects the North Sea to the Baltic sea and has a length of 98 kilotmetres. The highest points lies at 25 metres above sea level, total excavation amounted to 100,0,000 cubic yards and the cost to bout 40,0,000 dollars.;The Kiel Canal was finished in 1895 and took over 9000 workers 8 years to build. It connects the North Sea to the Baltic sea and has a length of 98 kilotmetres. The highest points lies at 25 metres above sea level, total excavation amounted to 100,0,000 cubic yards and the cost to bout 40,0,000 dollars.;The Kiel Canal was finished in 1895 and took over 9000 workers 8 years to build. It connects the North Sea to the Baltic sea and has a length of 98 kilotmetres. The highest points lies at 25 metres above sea level, total excavation amounted to 100,0,000 cubic yards and the cost to bout 40,0,000 dollars.;The Kiel Canal was finished in 1895 and took over 9000 workers 8 years to build. It connects the North Sea to the Baltic sea and has a length of 98 kilotmetres. The highest points lies at 25 metres above sea level, total excavation amounted to 100,0,000 cubic yards and the cost to bout 40,0,000 dollars.;The Kiel Canal was finished in 1895 and took over 9000 workers 8 years to build. It connects the North Sea to the Baltic sea and has a length of 98 kilotmetres. The highest points lies at 25 metres above sea level, total excavation amounted to 100,0,000 cubic yards and the cost to bout 40,0,000 dollars.;The Kiel Canal was finished in 1895 and took over 9000 workers 8 years to build. It connects the North Sea to the Baltic sea and has a length of 98 kilotmetres. The highest points lies at 25 metres above sea level, total excavation amounted to 100,0,000 cubic yards and the cost to bout 40,0,000 dollars.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC185918699;'On November 20, 1859 Ferdinand de Lesseps erected a bronze bust of Waghorn overlooking the mouth of the Suez Canal at the port of Tewfik. On the base, he inscribed these words of admiration: 'In homage to the memory of a generous though unfortunate man, who alone, without any help, by a long series of labours and heroic efforts, practically demonstrated and determined the adoption of the postal route through Egypt, and the communication between the East and the West of the world';'On November 20, 1859 Ferdinand de Lesseps erected a bronze bust of Waghorn overlooking the mouth of the Suez Canal at the port of Tewfik. On the base, he inscribed these words of admiration: 'In homage to the memory of a generous though unfortunate man, who alone, without any help, by a long series of labours and heroic efforts, practically demonstrated and determined the adoption of the postal route through Egypt, and the communication between the East and the West of the world';'On November 20, 1859 Ferdinand de Lesseps erected a bronze bust of Waghorn overlooking the mouth of the Suez Canal at the port of Tewfik. On the base, he inscribed these words of admiration: 'In homage to the memory of a generous though unfortunate man, who alone, without any help, by a long series of labours and heroic efforts, practically demonstrated and determined the adoption of the postal route through Egypt, and the communication between the East and the West of the world';'On November 20, 1859 Ferdinand de Lesseps erected a bronze bust of Waghorn overlooking the mouth of the Suez Canal at the port of Tewfik. On the base, he inscribed these words of admiration: 'In homage to the memory of a generous though unfortunate man, who alone, without any help, by a long series of labours and heroic efforts, practically demonstrated and determined the adoption of the postal route through Egypt, and the communication between the East and the West of the world';'On November 20, 1859 Ferdinand de Lesseps erected a bronze bust of Waghorn overlooking the mouth of the Suez Canal at the port of Tewfik. On the base, he inscribed these words of admiration: ''In homage to the memory of a generous though unfortunate man, who alone, without any help, by a long series of labours and heroic efforts, practically demonstrated and determined the adoption of the postal route through Egypt, and the communication between the East and the West of the world';'On November 20, 1859 Ferdinand de Lesseps erected a bronze bust of Waghorn overlooking the mouth of the Suez Canal at the port of Tewfik. On the base, he inscribed these words of admiration: ''In homage to the memory of a generous though unfortunate man, who alone, without any help, by a long series of labours and heroic efforts, practically demonstrated and determined the adoption of the postal route through Egypt, and the communication between the East and the West of the world';'On November 20, 1859 Ferdinand de Lesseps erected a bronze bust of Waghorn overlooking the mouth of the Suez Canal at the port of Tewfik. On the base, he inscribed these words of admiration: ''In homage to the memory of a generous though unfortunate man, who alone, without any help, by a long series of labours and heroic efforts, practically demonstrated and determined the adoption of the postal route through Egypt, and the communication between the East and the West of the world';'On November 20, 1859 Ferdinand de Lesseps erected a bronze bust of Waghorn overlooking the mouth of the Suez Canal at the port of Tewfik. On the base, he inscribed these words of admiration: ''In homage to the memory of a generous though unfortunate man, who alone, without any help, by a long series of labours and heroic efforts, practically demonstrated and determined the adoption of the postal route through Egypt, and the communication between the East and the West of the world';;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1859186910;Work on the Suez Canal started in 1859 and was completed in 1869. It connects the Mediterranean with the Red Sea and shortens the journey between Europa and Asia drasticly. More than 30,000 peope were working on the canal at any given moment and thousands of labourers died on the project. The financial cost was over 100,0,000 dollars, more than double the initial estimate.;Work on the Suez Canal started in 1859 and was completed in 1869. It connects the Mediterranean with the Red Sea and shortens the journey between Europa and Asia drasticly. More than 30,000 peope were working on the canal at any given moment and thousands of labourers died on the project. The financial cost was over 100,0,000 dollars, more than double the initial estimate.;Work on the Suez Canal started in 1859 and was completed in 1869. It connects the Mediterranean with the Red Sea and shortens the journey between Europa and Asia drasticly. More than 30,000 peope were working on the canal at any given moment and thousands of labourers died on the project. The financial cost was over 100,0,000 dollars, more than double the initial estimate.;Work on the Suez Canal started in 1859 and was completed in 1869. It connects the Mediterranean with the Red Sea and shortens the journey between Europa and Asia drasticly. More than 30,000 peope were working on the canal at any given moment and thousands of labourers died on the project. The financial cost was over 100,0,000 dollars, more than double the initial estimate.;Work on the Suez Canal started in 1859 and was completed in 1869. It connects the Mediterranean with the Red Sea and shortens the journey between Europa and Asia drasticly. More than 30,000 peope were working on the canal at any given moment and thousands of labourers died on the project. The financial cost was over 100,0,000 dollars, more than double the initial estimate.;Work on the Suez Canal started in 1859 and was completed in 1869. It connects the Mediterranean with the Red Sea and shortens the journey between Europa and Asia drasticly. More than 30,000 peope were working on the canal at any given moment and thousands of labourers died on the project. The financial cost was over 100,0,000 dollars, more than double the initial estimate.;Work on the Suez Canal started in 1859 and was completed in 1869. It connects the Mediterranean with the Red Sea and shortens the journey between Europa and Asia drasticly. More than 30,000 peope were working on the canal at any given moment and thousands of labourers died on the project. The financial cost was over 100,0,000 dollars, more than double the initial estimate.;Work on the Suez Canal started in 1859 and was completed in 1869. It connects the Mediterranean with the Red Sea and shortens the journey between Europa and Asia drasticly. More than 30,000 peope were working on the canal at any given moment and thousands of labourers died on the project. The financial cost was over 100,0,000 dollars, more than double the initial estimate.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC190419147;The Panama Canal joins the Atlantic Ocean and the Pacific Ocean replacing the long and treacherous route around South America. Construction was first started in 1880 by the French but later abandoned due to technical problems, financial mismanagement and a high deathtoll of 22,000 thanks to tropical diseases. In 1904 construction was resumed by the USA who finished it in 1914. Even with medical advances more than 5,000 workers died and total cost was over 600,0,000 dollars.;The Panama Canal joins the Atlantic Ocean and the Pacific Ocean replacing the long and treacherous route around South America. Construction was first started in 1880 by the French but later abandoned due to technical problems, financial mismanagement and a high deathtoll of 22,000 thanks to tropical diseases. In 1904 construction was resumed by the USA who finished it in 1914. Even with medical advances more than 5,000 workers died and total cost was over 600,0,000 dollars.;The Panama Canal joins the Atlantic Ocean and the Pacific Ocean replacing the long and treacherous route around South America. Construction was first started in 1880 by the French but later abandoned due to technical problems, financial mismanagement and a high deathtoll of 22,000 thanks to tropical diseases. In 1904 construction was resumed by the USA who finished it in 1914. Even with medical advances more than 5,000 workers died and total cost was over 600,0,000 dollars.;The Panama Canal joins the Atlantic Ocean and the Pacific Ocean replacing the long and treacherous route around South America. Construction was first started in 1880 by the French but later abandoned due to technical problems, financial mismanagement and a high deathtoll of 22,000 thanks to tropical diseases. In 1904 construction was resumed by the USA who finished it in 1914. Even with medical advances more than 5,000 workers died and total cost was over 600,0,000 dollars.;The Panama Canal joins the Atlantic Ocean and the Pacific Ocean replacing the long and treacherous route around South America. Construction was first started in 1880 by the French but later abandoned due to technical problems, financial mismanagement and a high deathtoll of 22,000 thanks to tropical diseases. In 1904 construction was resumed by the USA who finished it in 1914. Even with medical advances more than 5,000 workers died and total cost was over 600,0,000 dollars.;The Panama Canal joins the Atlantic Ocean and the Pacific Ocean replacing the long and treacherous route around South America. Construction was first started in 1880 by the French but later abandoned due to technical problems, financial mismanagement and a high deathtoll of 22,000 thanks to tropical diseases. In 1904 construction was resumed by the USA who finished it in 1914. Even with medical advances more than 5,000 workers died and total cost was over 600,0,000 dollars.;The Panama Canal joins the Atlantic Ocean and the Pacific Ocean replacing the long and treacherous route around South America. Construction was first started in 1880 by the French but later abandoned due to technical problems, financial mismanagement and a high deathtoll of 22,000 thanks to tropical diseases. In 1904 construction was resumed by the USA who finished it in 1914. Even with medical advances more than 5,000 workers died and total cost was over 600,0,000 dollars.;The Panama Canal joins the Atlantic Ocean and the Pacific Ocean replacing the long and treacherous route around South America. Construction was first started in 1880 by the French but later abandoned due to technical problems, financial mismanagement and a high deathtoll of 22,000 thanks to tropical diseases. In 1904 construction was resumed by the USA who finished it in 1914. Even with medical advances more than 5,000 workers died and total cost was over 600,0,000 dollars.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC190419148;Diseases, particulary malaria and yellow fever, were one of the primary difficulties during construction of the Panama Canal. More than 22,000 were reported to have died during the French construction attempt. In spite of medical advanves, more than 5,600 workers still died during the American construction years.;Diseases, particulary malaria and yellow fever, were one of the primary difficulties during construction of the Panama Canal. More than 22,000 were reported to have died during the French construction attempt. In spite of medical advanves, more than 5,600 workers still died during the American construction years.;Diseases, particulary malaria and yellow fever, were one of the primary difficulties during construction of the Panama Canal. More than 22,000 were reported to have died during the French construction attempt. In spite of medical advanves, more than 5,600 workers still died during the American construction years.;Diseases, particulary malaria and yellow fever, were one of the primary difficulties during construction of the Panama Canal. More than 22,000 were reported to have died during the French construction attempt. In spite of medical advanves, more than 5,600 workers still died during the American construction years.;Diseases, particulary malaria and yellow fever, were one of the primary difficulties during construction of the Panama Canal. More than 22,000 were reported to have died during the French construction attempt. In spite of medical advanves, more than 5,600 workers still died during the American construction years.;Diseases, particulary malaria and yellow fever, were one of the primary difficulties during construction of the Panama Canal. More than 22,000 were reported to have died during the French construction attempt. In spite of medical advanves, more than 5,600 workers still died during the American construction years.;Diseases, particulary malaria and yellow fever, were one of the primary difficulties during construction of the Panama Canal. More than 22,000 were reported to have died during the French construction attempt. In spite of medical advanves, more than 5,600 workers still died during the American construction years.;Diseases, particulary malaria and yellow fever, were one of the primary difficulties during construction of the Panama Canal. More than 22,000 were reported to have died during the French construction attempt. In spite of medical advanves, more than 5,600 workers still died during the American construction years.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC190419149;Picture showing a fumigation car eradicating disease carrying mosquitos. In 1881 the mosquite was identified as the vector of malaria and yellow fever by Cuban physician and scientist Dr. Carlos Finlay. In the second construction attempt of the Panama Canal widespread measures were taken to prevent diseases and working conditions improved considerably.;Picture showing a fumigation car eradicating disease carrying mosquitos. In 1881 the mosquite was identified as the vector of malaria and yellow fever by Cuban physician and scientist Dr. Carlos Finlay. In the second construction attempt of the Panama Canal widespread measures were taken to prevent diseases and working conditions improved considerably.;Picture showing a fumigation car eradicating disease carrying mosquitos. In 1881 the mosquite was identified as the vector of malaria and yellow fever by Cuban physician and scientist Dr. Carlos Finlay. In the second construction attempt of the Panama Canal widespread measures were taken to prevent diseases and working conditions improved considerably.;Picture showing a fumigation car eradicating disease carrying mosquitos. In 1881 the mosquite was identified as the vector of malaria and yellow fever by Cuban physician and scientist Dr. Carlos Finlay. In the second construction attempt of the Panama Canal widespread measures were taken to prevent diseases and working conditions improved considerably.;Picture showing a fumigation car eradicating disease carrying mosquitos. In 1881 the mosquite was identified as the vector of malaria and yellow fever by Cuban physician and scientist Dr. Carlos Finlay. In the second construction attempt of the Panama Canal widespread measures were taken to prevent diseases and working conditions improved considerably.;Picture showing a fumigation car eradicating disease carrying mosquitos. In 1881 the mosquite was identified as the vector of malaria and yellow fever by Cuban physician and scientist Dr. Carlos Finlay. In the second construction attempt of the Panama Canal widespread measures were taken to prevent diseases and working conditions improved considerably.;Picture showing a fumigation car eradicating disease carrying mosquitos. In 1881 the mosquite was identified as the vector of malaria and yellow fever by Cuban physician and scientist Dr. Carlos Finlay. In the second construction attempt of the Panama Canal widespread measures were taken to prevent diseases and working conditions improved considerably.;Picture showing a fumigation car eradicating disease carrying mosquitos. In 1881 the mosquite was identified as the vector of malaria and yellow fever by Cuban physician and scientist Dr. Carlos Finlay. In the second construction attempt of the Panama Canal widespread measures were taken to prevent diseases and working conditions improved considerably.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1904191410;A Marion steam shovel excavating the Panama Canal in 1908. The Panama Canal, in particular the Culebra Cut, not only represented a challenge of excavation but also transportation. John Steven, an American engineer, developed an intricate rail system to move the dirt from the excavation site to dump sites. At the peak of construction effort,25,000 men removed a million cubic yards of material every day.;A Marion steam shovel excavating the Panama Canal in 1908. The Panama Canal, in particular the Culebra Cut, not only represented a challenge of excavation but also transportation. John Steven, an American engineer, developed an intricate rail system to move the dirt from the excavation site to dump sites. At the peak of construction effort,25,000 men removed a million cubic yards of material every day.;A Marion steam shovel excavating the Panama Canal in 1908. The Panama Canal, in particular the Culebra Cut, not only represented a challenge of excavation but also transportation. John Steven, an American engineer, developed an intricate rail system to move the dirt from the excavation site to dump sites. At the peak of construction effort,25,000 men removed a million cubic yards of material every day.;A Marion steam shovel excavating the Panama Canal in 1908. The Panama Canal, in particular the Culebra Cut, not only represented a challenge of excavation but also transportation. John Steven, an American engineer, developed an intricate rail system to move the dirt from the excavation site to dump sites. At the peak of construction effort,25,000 men removed a million cubic yards of material every day.;A Marion steam shovel excavating the Panama Canal in 1908. The Panama Canal, in particular the Culebra Cut, not only represented a challenge of excavation but also transportation. John Steven, an American engineer, developed an intricate rail system to move the dirt from the excavation site to dump sites. At the peak of construction effort,25,000 men removed a million cubic yards of material every day.;A Marion steam shovel excavating the Panama Canal in 1908. The Panama Canal, in particular the Culebra Cut, not only represented a challenge of excavation but also transportation. John Steven, an American engineer, developed an intricate rail system to move the dirt from the excavation site to dump sites. At the peak of construction effort,25,000 men removed a million cubic yards of material every day.;A Marion steam shovel excavating the Panama Canal in 1908. The Panama Canal, in particular the Culebra Cut, not only represented a challenge of excavation but also transportation. John Steven, an American engineer, developed an intricate rail system to move the dirt from the excavation site to dump sites. At the peak of construction effort,25,000 men removed a million cubic yards of material every day.;A Marion steam shovel excavating the Panama Canal in 1908. The Panama Canal, in particular the Culebra Cut, not only represented a challenge of excavation but also transportation. John Steven, an American engineer, developed an intricate rail system to move the dirt from the excavation site to dump sites. At the peak of construction effort,25,000 men removed a million cubic yards of material every day.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1904191411;Forty tons of dynamite destroys the last barrier between the oceans. More than 600 holes filled with dynamite were fired daily. In all,27,000 tonnes of dynamite were used.;Forty tons of dynamite destroys the last barrier between the oceans. More than 600 holes filled with dynamite were fired daily. In all,27,000 tonnes of dynamite were used.;Forty tons of dynamite destroys the last barrier between the oceans. More than 600 holes filled with dynamite were fired daily. In all,27,000 tonnes of dynamite were used.;Forty tons of dynamite destroys the last barrier between the oceans. More than 600 holes filled with dynamite were fired daily. In all,27,000 tonnes of dynamite were used.;Forty tons of dynamite destroys the last barrier between the oceans. More than 600 holes filled with dynamite were fired daily. In all,27,000 tonnes of dynamite were used.;Forty tons of dynamite destroys the last barrier between the oceans. More than 600 holes filled with dynamite were fired daily. In all,27,000 tonnes of dynamite were used.;Forty tons of dynamite destroys the last barrier between the oceans. More than 600 holes filled with dynamite were fired daily. In all,27,000 tonnes of dynamite were used.;Forty tons of dynamite destroys the last barrier between the oceans. More than 600 holes filled with dynamite were fired daily. In all,27,000 tonnes of dynamite were used.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1904191412;Picture showing workers digging a small canal through the Cucaracha slide, a mass wasting of almost 400,000 cubic metres of clay. Constant landslides delayed the completion of the Panama Canal by nearly 2 years. One third of all excavated material from the Culebra Cut was brought into the cut by the landslides.;Picture showing workers digging a small canal through the Cucaracha slide, a mass wasting of almost 400,000 cubic metres of clay. Constant landslides delayed the completion of the Panama Canal by nearly 2 years. One third of all excavated material from the Culebra Cut was brought into the cut by the landslides.;Picture showing workers digging a small canal through the Cucaracha slide, a mass wasting of almost 400,000 cubic metres of clay. Constant landslides delayed the completion of the Panama Canal by nearly 2 years. One third of all excavated material from the Culebra Cut was brought into the cut by the landslides.;Picture showing workers digging a small canal through the Cucaracha slide, a mass wasting of almost 400,000 cubic metres of clay. Constant landslides delayed the completion of the Panama Canal by nearly 2 years. One third of all excavated material from the Culebra Cut was brought into the cut by the landslides.;Picture showing workers digging a small canal through the Cucaracha slide, a mass wasting of almost 400,000 cubic metres of clay. Constant landslides delayed the completion of the Panama Canal by nearly 2 years. One third of all excavated material from the Culebra Cut was brought into the cut by the landslides.;Picture showing workers digging a small canal through the Cucaracha slide, a mass wasting of almost 400,000 cubic metres of clay. Constant landslides delayed the completion of the Panama Canal by nearly 2 years. One third of all excavated material from the Culebra Cut was brought into the cut by the landslides.;Picture showing workers digging a small canal through the Cucaracha slide, a mass wasting of almost 400,000 cubic metres of clay. Constant landslides delayed the completion of the Panama Canal by nearly 2 years. One third of all excavated material from the Culebra Cut was brought into the cut by the landslides.;Picture showing workers digging a small canal through the Cucaracha slide, a mass wasting of almost 400,000 cubic metres of clay. Constant landslides delayed the completion of the Panama Canal by nearly 2 years. One third of all excavated material from the Culebra Cut was brought into the cut by the landslides.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1904191413;Picture showing the Panama Canal Company Liquidation Court Trial in Paris, France. The Panama Canal Scandal was a corruption affair that broke out in the French Third Republic in 1892. Close to a billion francs were lost when the government took bribes to keep quiet about the Panama Canal Company's financial troubles, in what is regarded as the largest monetary corruption scandal of the 19th century.;Picture showing the Panama Canal Company Liquidation Court Trial in Paris, France. The Panama Canal Scandal was a corruption affair that broke out in the French Third Republic in 1892. Close to a billion francs were lost when the government took bribes to keep quiet about the Panama Canal Company's financial troubles, in what is regarded as the largest monetary corruption scandal of the 19th century.;Picture showing the Panama Canal Company Liquidation Court Trial in Paris, France. The Panama Canal Scandal was a corruption affair that broke out in the French Third Republic in 1892. Close to a billion francs were lost when the government took bribes to keep quiet about the Panama Canal Company's financial troubles, in what is regarded as the largest monetary corruption scandal of the 19th century.;Picture showing the Panama Canal Company Liquidation Court Trial in Paris, France. The Panama Canal Scandal was a corruption affair that broke out in the French Third Republic in 1892. Close to a billion francs were lost when the government took bribes to keep quiet about the Panama Canal Company's financial troubles, in what is regarded as the largest monetary corruption scandal of the 19th century.;Picture showing the Panama Canal Company Liquidation Court Trial in Paris, France. The Panama Canal Scandal was a corruption affair that broke out in the French Third Republic in 1892. Close to a billion francs were lost when the government took bribes to keep quiet about the Panama Canal Company's financial troubles, in what is regarded as the largest monetary corruption scandal of the 19th century.;Picture showing the Panama Canal Company Liquidation Court Trial in Paris, France. The Panama Canal Scandal was a corruption affair that broke out in the French Third Republic in 1892. Close to a billion francs were lost when the government took bribes to keep quiet about the Panama Canal Company's financial troubles, in what is regarded as the largest monetary corruption scandal of the 19th century.;Picture showing the Panama Canal Company Liquidation Court Trial in Paris, France. The Panama Canal Scandal was a corruption affair that broke out in the French Third Republic in 1892. Close to a billion francs were lost when the government took bribes to keep quiet about the Panama Canal Company's financial troubles, in what is regarded as the largest monetary corruption scandal of the 19th century.;Picture showing the Panama Canal Company Liquidation Court Trial in Paris, France. The Panama Canal Scandal was a corruption affair that broke out in the French Third Republic in 1892. Close to a billion francs were lost when the government took bribes to keep quiet about the Panama Canal Company's financial troubles, in what is regarded as the largest monetary corruption scandal of the 19th century.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1904191414;A caricature on the scandal. It reads: 'Few new toys this year: we're liquidating everything that remains of the stock of jack-in-the-boxes that say: Papa, -Nana, -Mama, -Panama.' A concluding picture of the bankruptcy was formed in 1892. Some 800,000 French people, including 15,000 single women, had signed for stocks, bonds and founder shares from the Panama Canal Company, to the sum of - the then considerable amount of - approximately 1,8 billion gold Francs.;A caricature on the scandal. It reads: 'Few new toys this year: we're liquidating everything that remains of the stock of jack-in-the-boxes that say: Papa, -Nana, -Mama, -Panama.' A concluding picture of the bankruptcy was formed in 1892. Some 800,000 French people, including 15,000 single women, had signed for stocks, bonds and founder shares from the Panama Canal Company, to the sum of - the then considerable amount of - approximately 1,8 billion gold Francs.;A caricature on the scandal. It reads: 'Few new toys this year: we're liquidating everything that remains of the stock of jack-in-the-boxes that say: Papa, -Nana, -Mama, -Panama.' A concluding picture of the bankruptcy was formed in 1892. Some 800,000 French people, including 15,000 single women, had signed for stocks, bonds and founder shares from the Panama Canal Company, to the sum of - the then considerable amount of - approximately 1,8 billion gold Francs.;A caricature on the scandal. It reads: 'Few new toys this year: we're liquidating everything that remains of the stock of jack-in-the-boxes that say: Papa, -Nana, -Mama, -Panama.' A concluding picture of the bankruptcy was formed in 1892. Some 800,000 French people, including 15,000 single women, had signed for stocks, bonds and founder shares from the Panama Canal Company, to the sum of - the then considerable amount of - approximately 1,8 billion gold Francs.;A caricature on the scandal. It reads: 'Few new toys this year: we're liquidating everything that remains of the stock of jack-in-the-boxes that say: Papa, -Nana, -Mama, -Panama.' A concluding picture of the bankruptcy was formed in 1892. Some 800,000 French people, including 15,000 single women, had signed for stocks, bonds and founder shares from the Panama Canal Company, to the sum of - the then considerable amount of - approximately 1,8 billion gold Francs.;A caricature on the scandal. It reads: 'Few new toys this year: we're liquidating everything that remains of the stock of jack-in-the-boxes that say: Papa, -Nana, -Mama, -Panama.' A concluding picture of the bankruptcy was formed in 1892. Some 800,000 French people, including 15,000 single women, had signed for stocks, bonds and founder shares from the Panama Canal Company, to the sum of - the then considerable amount of - approximately 1,8 billion gold Francs.;A caricature on the scandal. It reads: 'Few new toys this year: we're liquidating everything that remains of the stock of jack-in-the-boxes that say: Papa, -Nana, -Mama, -Panama.' A concluding picture of the bankruptcy was formed in 1892. Some 800,000 French people, including 15,000 single women, had signed for stocks, bonds and founder shares from the Panama Canal Company, to the sum of - the then considerable amount of - approximately 1,8 billion gold Francs.;A caricature on the scandal. It reads: 'Few new toys this year: we're liquidating everything that remains of the stock of jack-in-the-boxes that say: Papa, -Nana, -Mama, -Panama.' A concluding picture of the bankruptcy was formed in 1892. Some 800,000 French people, including 15,000 single women, had signed for stocks, bonds and founder shares from the Panama Canal Company, to the sum of - the then considerable amount of - approximately 1,8 billion gold Francs.;;;;;;x;;;;;;;;;;;;;;
building_panama_canal_scandal;Panama Canal Scandal;Panama Canal Scandal;Panama Canal Scandal;Panama Canal Scandal;Panama Canal Scandal;Panama Canal Scandal;Panama Canal Scandal;Panama Canal Scandal;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_panama_canal_scandal_desc;Until the memory of the disastrous construction attempt of the Panama Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Panama Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Panama Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Panama Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Panama Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Panama Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Panama Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Panama Canal has faded enough we can't resume construction.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1904191415;In 1902 the French sold their equipment to the Americans for 40 million dollars.;In 1902 the French sold their equipment to the Americans for 40 million dollars.;In 1902 the French sold their equipment to the Americans for 40 million dollars.;In 1902 the French sold their equipment to the Americans for 40 million dollars.;In 1902 the French sold their equipment to the Americans for 40 million dollars.;In 1902 the French sold their equipment to the Americans for 40 million dollars.;In 1902 the French sold their equipment to the Americans for 40 million dollars.;In 1902 the French sold their equipment to the Americans for 40 million dollars.;;;;;;x;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
