KAN;Kanem-Bornu;Kanem-Bornu;Kanem-Bornu;;;;;;;;;;;x;;;;;;;;;;;;;;;
KAN_ADJ;Kanem-Bornian;Kanem-Bornien;Kanem-Bornisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
KGO;Kongo;Kongo;Kongo;;;;;;;;;;;x;;;;;;;;;;;;;;;
KGO;Kongo;Kongo;Kongo;;Kongo;;;;;;;;;x;;;;;;;;;;;;;;;
KGO_ADJ;Kongolese;Kongolese;Kongolese;;;;;;;;;;;x;;;;;;;;;;;;;;;
KGO_ADJ;Kongolese;Kongolais;Kongolese;;Kongolese;;;;;;;;;x;;;;;;;;;;;;;;;
KKN;Kita Kaigan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
KKN_ADJ;Kaiganese;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
KLM;Kalimantan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
KLM_ADJ;Kalimantan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
KNO;Kano;Kano;Kano;;;;;;;;;;;x;;;;;;;;;;;;;;;
KNO_ADJ;Kanese;Kanese;Kanese;;;;;;;;;;;x;;;;;;;;;;;;;;;
KRL;Courland;Courland;Courland;;;;;;;;;;;x;;;;;;;;;;;;;;;
KRL_ADJ;Curonian;Curonien;Curonian;;;;;;;;;;;x;;;;;;;;;;;;;;;
KUR;Kurdistan;Kurdistan;Kurdistan;;;;;;;;;;;x;;;;;;;;;;;;;;;
KUR_ADJ;Kurd;Kurde;Kurdisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
KZH;Kazakhstan;Kazakhstan;Kazakhstan;;;;;;;;;;;x;;;;;;;;;;;;;;;
KZH_absolute_monarchy;Kazakh Khanate;Kazakh Khanate;Kazakh Khanate;;;;;;;;;;;x;;;;;;;;;;;;;;;
KZH_ADJ;Kazakh;Kazakh;Kazakh;;;;;;;;;;;x;;;;;;;;;;;;;;;
KZH_feudal_monarchy;Kazakh Khanate;Kazakh Khanate;Kazakh Khanate;;;;;;;;;;;x;;;;;;;;;;;;;;;
KZH_hms_government;Kazakh Khanate;Kazakh Khanate;Kazakh Khanate;;;;;;;;;;;x;;;;;;;;;;;;;;;
KZH_prussian_constitutionalism;Kazakh Khanate;Kazakh Khanate;Kazakh Khanate;;;;;;;;;;;x;;;;;;;;;;;;;;;
LAT;Livonia;Livonie;Livonia;;;;;;;;;;;x;;;;;;;;;;;;;;;
LAT_ADJ;Livonian;Livonien;Livl・ndisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
LEO;L・onie;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LEO_ADJ;Leonian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LFG;Lanfang;Lanfang;Lanfang;;;;;;;;;;;x;;;;;;;;;;;;;;;
LFG_ADJ;Lanfang;Lanfang;Lanfang;;;;;;;;;;;x;;;;;;;;;;;;;;;
LIB;Lib・rie;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LIB_ADJ;Lib・rienne;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LIV;Livland;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LIV_ADJ;Livlandian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LOM_absolute_monarchy;Milan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LOM_absolute_monarchy_ADJ;Milanese;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LOM_hms_government;Milan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LOM_hms_government_ADJ;Milanese;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LOM_prussian_constitutionalism;Milan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LOM_prussian_constitutionalism_ADJ;Milanese;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
LOT;Lotharingia;Lotharingie;Lothringen;;;;;;;;;;;x;;;;;;;;;;;;;;;
LOT_ADJ;Lotharingian;Lotharingien;Lothringisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
LRR;Lorraine;Lorraine;Lorraine;;;;;;;;;;;x;;;;;;;;;;;;;;;
LRR_ADJ;Lorrainian;Lorrain;Lorraine;;;;;;;;;;;x;;;;;;;;;;;;;;;
LST;Lusitania;Lusitanie;Lusitania;;;;;;;;;;;x;;;;;;;;;;;;;;;
LST_ADJ;Lusitanian;Lusitanien;Lusitanian;;;;;;;;;;;x;;;;;;;;;;;;;;;
LUA;Lan Xang;Lan Xang;Lan Xang;;;;;;;;;;;x;;;;;;;;;;;;;;;
LUA_ADJ;Lao;Lao;Laotisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
LUA_bourgeois_dictatorship;Laos;Laos;Laos;;;;;;;;;;;x;;;;;;;;;;;;;;;
LUA_democracy;Laos;Laos;Laos;;;;;;;;;;;x;;;;;;;;;;;;;;;
LUA_presidential_dictatorship;Laos;Laos;Laos;;;;;;;;;;;x;;;;;;;;;;;;;;;
LUA_proletarian_dictatorship;Laos;Laos;Laos;;;;;;;;;;;x;;;;;;;;;;;;;;;
LWE;Leeuwin;Leeuwin;Leeuwin;;;;;;;;;;;x;;;;;;;;;;;;;;;
LWE_ADJ;Leeuwin;Leeuwin;Leeuwin;;;;;;;;;;;x;;;;;;;;;;;;;;;
MAC;Macedonia;Mac・doine;Macedonia;;;;;;;;;;;x;;;;;;;;;;;;;;;
MAC_ADJ;Macedonian;Mac・donien;Macedonian;;;;;;;;;;;x;;;;;;;;;;;;;;;
MAD;Merina;Merina;Merina;;;;;;;;;;;x;;;;;;;;;;;;;;;
MAD_ADJ;Merina;Merina;Merina;;;;;;;;;;;x;;;;;;;;;;;;;;;
MAL;Mossi Empire;Mossi Empire;Mossi Empire;;;;;;;;;;;x;;;;;;;;;;;;;;;
MAL_ADJ;Mossi;Mossi;Mossi;;;;;;;;;;;x;;;;;;;;;;;;;;;
MCK;The Qing Empire;Manchu;Mandschu;;;;;;;;;;;x;;;;;;;;;;;;;;;
MDR;Madurai;Madurai;Madurai;;;;;;;;;;;x;;;;;;;;;;;;;;;
MDR_ADJ;Madurian;Madurien;Maduraisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIG;Jiangsu;Ming;Ming;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIG_absolute_monarchy;Song;Song;Song;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIG_absolute_monarchy_ADJ;Song;Song;Song;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIG_ADJ;Jiangsu;Ming;Ming;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIG_feudal_monarchy;Song;Song;Song;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIG_feudal_monarchy_ADJ;Song;Song;Song;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIG_hms_government;Song;Song;Song;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIG_hms_government_ADJ;Song;Song;Song;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIG_prussian_constitutionalism;Song;Song;Song;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIG_prussian_constitutionalism_ADJ;Song;Song;Song;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIX;Min;Min;Min;;;;;;;;;;;x;;;;;;;;;;;;;;;
MIX_ADJ;Min;Min;Min;;;;;;;;;;;x;;;;;;;;;;;;;;;
MKS;Makassar;Makassar;Makassar;;;;;;;;;;;x;;;;;;;;;;;;;;;
MKS_ADJ;Makassari;Makassar;Makassari;;;;;;;;;;;x;;;;;;;;;;;;;;;
MLD;Maldives;Maldives;Maldives;;;;;;;;;;;x;;;;;;;;;;;;;;;
MLD_ADJ;Maldivian;Maldivien;Maldivian;;;;;;;;;;;x;;;;;;;;;;;;;;;
MLT;Malta;Malte;Malta;;;;;;;;;;;x;;;;;;;;;;;;;;;
MLT_ADJ;Maltese;Maltais;Maltese;;;;;;;;;;;x;;;;;;;;;;;;;;;
MNR;M・nster;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MNR_ADJ;M・nsterite;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MUG;Mughal Empire;Empire Moghol;Mogulreich;;;;;;;;;;;x;;;;;;;;;;;;;;;
MUS;Muscovy;Moscovie;Moskau;;;;;;;;;;;x;;;;;;;;;;;;;;;
MUS_ADJ;Muscovite;Moscovite;Moskauisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
NAN;Beornia;Beornie;Beornia;;;;;;;;;;;x;;;;;;;;;;;;;;;
NAN_ADJ;Beornian;Beornien;Beornisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
NAS;Hesse-Nassau;Hesse-Nassau;Hesse-Nassau;;;;;;;;;;;x;;;;;;;;;;;;;;;
NAS;Nassau;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NAS_ADJ;Nassauan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NAV;Navarra;Euskadi;Baskenland;;;;;;;;;;;x;;;;;;;;;;;;;;;
NAV_ADJ;Basque;Basque;Baskisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
NBG;The Seven Republics;Les Sept R・publiques;Die sieben Republiken;;;;;;;;;;;x;;;;;;;;;;;;;;;
NBG_absolute_monarchy;The Seven Provinces;Les Sept Provinces;Die sieben Republiken;;;;;;;;;;;x;;;;;;;;;;;;;;;
NBG_ADJ;Septima;Septima;Septima;;;;;;;;;;;x;;;;;;;;;;;;;;;
NBG_fascist;The Phalanx;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NBG_hms_government;The Seven Provinces;Les Sept Provinces;Die sieben Republiken;;;;;;;;;;;x;;;;;;;;;;;;;;;
NBG_prussian_constitutionalism;The Seven Provinces;Les Sept Provinces;Die sieben Republiken;;;;;;;;;;;x;;;;;;;;;;;;;;;
NEJ;Nejd;Nejd;Nejd;;;;;;;;;;;x;;;;;;;;;;;;;;;
NEJ_ADJ;Nejdi;Nejdi;Nejdi;;;;;;;;;;;x;;;;;;;;;;;;;;;
NFL;Nuweflander;Nuweflander;Nuweflander;;;;;;;;;;;x;;;;;;;;;;;;;;;
NFL_ADJ;Nuweflander;Nuweflander;Nuweflander;;;;;;;;;;;x;;;;;;;;;;;;;;;
NGF;The League of Berlin;Conf・d・ration de l'Elbe;Elbian Confederacy;;;;;;;;;;;x;;;;;;;;;;;;;;;
NGF_ADJ;North German;Elbois;Elbian;;;;;;;;;;;x;;;;;;;;;;;;;;;
NIC;Matacalpa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NIC_ADJ;Matacalpan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_absolute_monarchy;Nogai Empire;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_ADJ;Nogai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_democracy;Nogai Republic;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_fascist_dictatorship;State of Nogai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_feudal_monarchy;Nogai Khanate;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_hms_government;Nogai Khanate;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_proletarian_dictatorship;People's Republic of Nogai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOG_prussian_constitutionalism;Nogai Khanate;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOO;Noongar;Noongar;Noongar;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOO_ADJ;Noongari;Noongar;Noongar;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOV;Novgorod;Novgorod;Nowgorod;;;;;;;;;;;x;;;;;;;;;;;;;;;
NOV_ADJ;Novgorodian;Novgorodien;Nowgorodisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
NPO;Neupommern;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NPO_ADJ;Neupommer;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NRI;Nri;Nri;Nri;;;;;;;;;;;x;;;;;;;;;;;;;;;
NRI;Nri;Nri;Nri;Nri;;;;;;;;;;x;;;;;;;;;;;;;;;
NRI_ADJ;Nri;Nri;Nri;;;;;;;;;;;x;;;;;;;;;;;;;;;
NRI_ADJ;Nri;Nri;Nri;Nri;;;;;;;;;;x;;;;;;;;;;;;;;;
NUN;Nunavut;Nunavut;Nunavut;;;;;;;;;;;x;;;;;;;;;;;;;;;
NUN;Nunavut;Nunavut;Nunavut;;Nunavut;;;;;;;;;x;;;;;;;;;;;;;;;
NUN_ADJ;Inuit;Inuit;Inuit;;;;;;;;;;;x;;;;;;;;;;;;;;;
NUN_ADJ;Inuit;Inuit;Inuit;;Inuit;;;;;;;;;x;;;;;;;;;;;;;;;
NUS;Nusantara;Nusantara;Nusantara;;;;;;;;;;;x;;;;;;;;;;;;;;;
NUS_ADJ;Nusantaran;Nusantaran;Nusantaran;;;;;;;;;;;x;;;;;;;;;;;;;;;
OCC;Occitania;Occitanie;Okzitanien;;;;;;;;;;;x;;;;;;;;;;;;;;;
OCC_ADJ;Occitan;Occitanie;Okzitanisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
OCE;Oceti Sakowin;Oceti Sakowin;Oceti Sakowin;;;;;;;;;;;x;;;;;;;;;;;;;;;
OCE;Oceti Sakowin;Oceti Sakowin;Oceti Sakowin;Oceti Sakowin;;;;;;;;;;x;;;;;;;;;;;;;;;
OCE_ADJ;Dakota;Dakota;Dakota;;;;;;;;;;;x;;;;;;;;;;;;;;;
OCE_ADJ;Dakota;Dakota;Dakota;;Dakota;;;;;;;;;x;;;;;;;;;;;;;;;
ORO;Oromyia;Oromie;Oromyia;;;;;;;;;;;x;;;;;;;;;;;;;;;
ORO_ADJ;Oromo;Oromo;Oromo;;;;;;;;;;;x;;;;;;;;;;;;;;;
OYO;Oyo;Oyo;Oyo;;;;;;;;;;;x;;;;;;;;;;;;;;;
OYO;Oyo;Oyo;Oyo;Oyo;;;;;;;;;;x;;;;;;;;;;;;;;;
OYO_ADJ;Oyo;Oyo;Oyo;;;;;;;;;;;x;;;;;;;;;;;;;;;
OYO_ADJ;Oyo;Oyo;Oyo;Oyo;;;;;;;;;;x;;;;;;;;;;;;;;;
PAL;Palatinate;Palatinat;Kurpfalz;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAL_ADJ;Palatinatian;Palatinatien;Kurpf・lzisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP;The Roman Republic;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_absolute_monarchy;The Papal States;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_absolute_monarchy_ADJ;Papal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_ADJ;Roman;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_fascist_dictatorship;The Holy See;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_fascist_dictatorship_ADJ;Roman;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_hms_government;Latium;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_hms_government_ADJ;Latin;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_prussian_constitutionalism;The Papal States;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_prussian_constitutionalism_ADJ;Papal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_theocracy;The Papal States;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAP_theocracy_ADJ;Papal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAT;Pattani;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PAT_ADJ;Pattani;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PER;Teheran;Teheran;Teheran;;;;;;;;;;;x;;;;;;;;;;;;;;;
PER_ADJ;Tehrani;Tehrani;Tehrani;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLA;Plantagenia;Plantagenia;Plantagenetien;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLA_ADJ;Plantagonian;Plantagonien;Plantagonisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLC;Poland-Lithuania;Pologne-Lituanie;Polen-Litauen;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLC_ADJ;Polish-Lithuanian;Polonais-Lituanien;Polnisch-Litauisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLM;Palembang;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLM_ADJ;Palembang;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLS;Al-Quds;Al-Quds;Al-Quds;;;;;;;;;;;x;;;;;;;;;;;;;;;
PLS_ADJ;Palestinian;Palestinian;Palestinian;;;;;;;;;;;x;;;;;;;;;;;;;;;
PNJ;Panjab;Pendjab;Pandschab;;Punjab;;;;;;;;;x;;;;;;;;;;;;;;;
PNJ_ADJ;Panjabi;Penjabi;Pundschabisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PNM;Andagoya;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PNM_ADJ;Andagoyan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
POM;Pomerania;Pom・ranie;Pommern;;;;;;;;;;;x;;;;;;;;;;;;;;;
POM_ADJ;Pomeranian;Pom・ranien;Pommerisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PPU;Papua;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PPU_ADJ;Papuan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PRV;Provence;Provence;Provence;;;;;;;;;;;x;;;;;;;;;;;;;;;
PRV_ADJ;Provencal;Provencal;Provencal;;;;;;;;;;;x;;;;;;;;;;;;;;;
PSV;Pskov;Pskov;Pskov;;;;;;;;;;;x;;;;;;;;;;;;;;;
PSV_ADJ;Pskovian;Pskovien;Pskovisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
PUR;Purepecha;Purepecha;Purepechao;;;;;;;;;;;x;;;;;;;;;;;;;;;
PUR_ADJ;Purepechia;Purepecha;Purepecha;;;;;;;;;;;x;;;;;;;;;;;;;;;
QAJ;Qajar Dynasty;Qajar Dynasty;Qajar Dynasty;;;;;;;;;;;x;;;;;;;;;;;;;;;
QAJ_ADJ;Qajari;Qajari;Qajari;;;;;;;;;;;x;;;;;;;;;;;;;;;
QUI;Quito;Quito;Quito;;;;;;;;;;;x;;;;;;;;;;;;;;;
QUI_ADJ;Quito;Quito;Quito;;;;;;;;;;;x;;;;;;;;;;;;;;;
RAP;Rapa Nui;Rapa Nui;Rapa Nui;;;;;;;;;;;x;;;;;;;;;;;;;;;
RAP_ADJ;Rapa Nui;Rapa Nui;Rapa Nui;;;;;;;;;;;x;;;;;;;;;;;;;;;
RHI;Rhineland;Rh・nanie;Rheinland;;;;;;;;;;;x;;;;;;;;;;;;;;;
RHI_ADJ;Rhineland;Rh・nanien;Rheinl・ndisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUT;Galich;Galich;Galizien;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUT_ADJ;Galician;Galicien;Galizisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAF;Cape Republic;R・publique du Cap;Cap Republic;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAF_absolute_monarchy;Duchy of the Cape;Duch・ du Cap;Duchy of the Cape;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAF_ADJ;Cape;Cap;Cape;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAF_hms_government;Duchy of the Cape;Duch・ du Cap;Duchy of the Cape;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAF_prussian_constitutionalism;Duchy of the Cape;Duch・ du Cap;Duchy of the Cape;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAL;Salzburg;Salzburg;Salzburg;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAL_ADJ;Salzburger;Salzburgeois;Salzburgisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAN;Santandera;Santandera;Santandera;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAN_ADJ;Santanderian;Santanderien;Santanderisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAR;Savoy;Savoie;Savoyen;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAR_ADJ;Savoyard;Savoyard;Savoyisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SAX;Saxony;Saxonie;Sachsen;;;;;;;;;;;x;;;;;;;;;;;;;;;
SDW;South Adamawa;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SDW_ADJ;South Adamawan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SFJ;Sudurhafeyjar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SFJ_ADJ;Ayitian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SFJ_democracy;Ayiti;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SFJ_proletarian_dictatorship;People's Republic of Ayiti;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SGF;The Danubian Confederation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SGF_ADJ;Danubian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU;Shaanxi;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_absolute_monarchy;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_absolute_monarchy_ADJ;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_ADJ;Shaanxi;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_feudal_monarchy;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_feudal_monarchy_ADJ;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_hms_government;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_hms_government_ADJ;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_prussian_constitutionalism;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SHU_prussian_constitutionalism_ADJ;Shun;Shun;Shun;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIA;Ayutthaya;Ayutthaya;Ayutthaya;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIA_ADJ;Ayyuthayan;Ayyuthayien;Ayutthayaisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIB;Sibir;Sibir;Sibir;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIB_ADJ;Siberian;Sib・rien;Siberian;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIE;Transylvania;Transylvanie;Siebenb・rgen;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIE_ADJ;Transylvanian;Transylvanien;Siebenb・rgisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIL;Silesia;Sil・sie;Schlesien;;;;;;;;;;;x;;;;;;;;;;;;;;;
SIL_ADJ;Silesian;Sil・sien;Schlesisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SJO;Sjoland;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SJO_ADJ;Sjolandic;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SLA;Slavonia;Slavonie;Slavonia;;;;;;;;;;;x;;;;;;;;;;;;;;;
SLA_ADJ;Slavonian;Slavon;Slavonian;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRD;Arborea;Sardaigne;Sardinia;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRD_ADJ;Arborean;Sarde;Sardinian;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRL;Sri Lanka;Sri Lanka;Sri Lanka;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRL_ADJ;Sri Lankan;Sri Lankai;Sri Lankaisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRR;Sierra Leone;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SRR_ADJ;Sierra Leonean;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SUL;Sulu;Sulu;Sulu;;;;;;;;;;;x;;;;;;;;;;;;;;;
SUL_ADJ;Sulu;Sulu;Sulu;;;;;;;;;;;x;;;;;;;;;;;;;;;
SYR;Syria;Syrie;Syrien;;;;;;;;;;;x;;;;;;;;;;;;;;;
SYR_ADJ;Syrian;Syrien;Syrisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
TAI;The Taiping Empire;Taiping;Taiping;;;;;;;;;;;x;;;;;;;;;;;;;;;
TAI_ADJ;Taiping;Taiping;Taiping;;;;;;;;;;;x;;;;;;;;;;;;;;;
TAP;Tapajos;Tapajos;Tapajos;;;;;;;;;;;x;;;;;;;;;;;;;;;
TAP;Tapajos;Tapajos;Tapajos;Tapajos;;;;;;;;;;x;;;;;;;;;;;;;;;
TAP_ADJ;Tapajos;Tapajos;Tapajos;;;;;;;;;;;x;;;;;;;;;;;;;;;
TAP_ADJ;Tapajos;Tapajos;Tapajos;;Tapajos;;;;;;;;;x;;;;;;;;;;;;;;;
THU;Thuringia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
THU_ADJ;Thuringia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TIR;Tyrol;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TIR_ADJ;Tyrolean;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TJK;Tajikistan;Tajikistan;Tajikistan;;;;;;;;;;;x;;;;;;;;;;;;;;;
TJK_ADJ;Tajik;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM;Turkmenistan;Turkmenistan;Turkmenistan;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM_absolute_monarchy;Salor Confederation;Salor Confederation;Salor Confederation;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM_ADJ;Turkmen;Turkmen;Turkmen;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM_feudal_monarchy;Salor Confederation;Salor Confederation;Salor Confederation;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM_hms_government;Salor Confederation;Salor Confederation;Salor Confederation;;;;;;;;;;;x;;;;;;;;;;;;;;;
TKM_prussian_constitutionalism;Salor Confederation;Salor Confederation;Salor Confederation;;;;;;;;;;;x;;;;;;;;;;;;;;;
TNG;Tungning;Tungning;Tungning;;;;;;;;;;;x;;;;;;;;;;;;;;;
TNG_ADJ;Tungning;Tungning;Tungning;;;;;;;;;;;x;;;;;;;;;;;;;;;
TNT;Tannu Tuva;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TON;Tondo;Tondo;Tondo;;;;;;;;;;;x;;;;;;;;;;;;;;;
TON_ADJ;Tondo;Tondo;Tondo;;;;;;;;;;;x;;;;;;;;;;;;;;;
TRN;Transkaap;Transkaap;Transkaap;;;;;;;;;;;x;;;;;;;;;;;;;;;
TRN_ADJ;Transkaap;Transkaap;Transkaap;;;;;;;;;;;x;;;;;;;;;;;;;;;
TSS;Trans-Siberia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TSS_ADJ;Siberian;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUI;The Tonga Federation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUI_absolute_monarchy;T'ui Tonga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUI_ADJ;Tongan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUI_feudal_monarchy;T'ui Tonga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUI_hms_government;T'ui Tonga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TUI_prussian_constitutionalism;T'ui Tonga;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
