EVTDESC12150;Tragedy struck one of our provinces today, when a steam boiler exploded during a routine test in the machine shop contracted to build it for the local steamer factory. Seven workers were killed in the explosion, and several thousands of pounds worth of equipment were destroyed. Local officials are investigating the working conditions in the shop, and hopefully these accidents can be avoided in the future, but, for now, $COUNTRY$ mourns her dead.;La tragédie a frappé $PROVINCENAME$ aujourd'hui, quand une chaudière à vapeur a explosé lors d'un test de routine dans l'atelier d'usinage chargé de la construire pour l'usine de bateaux à vapeur. Sept ouvriers ont été tués dans l'explosion, et plusieurs milliers de livres en valeur de matériel ont été détruites. Les autorités locales enquêtent sur les conditions de travail dans l'atelier, et nous espérons que ces accidents pourront être évités à l'avenir, mais, pour l'instant, $PROVINCENAME$ pleure ses morts. ;Eine Tragödie geschah heute in $PROVINCENAME$, als ein Dampfkessel während eines Routinetests in der Maschinenwerkstatt explodierte, die ihn für die örtliche Dampfschifffabrik bauen sollte. Sieben Arbeiter wurden bei der Explosion getötet, und Ausrüstung im Werte von mehreren Tausend Pfund zerstört. Die örtlichen Behörden untersuchen die Arbeitsbedingungen in der Werkstatt, und hoffentlich können solche Unglücke in Zukunft vermieden werden, doch im Moment, trauert $PROVINCENAME$ um seine Toten.;;La tragedia ha conmocionado hoy a $PROVINCENAME$, cuando una caldera de vapor ha explotado durante un chequeo de rutina en el taller mecánico contratado para construir la fábrica de barcos de vapor. Siete trabajadores murieron en la explosión y varios miles de libras en equipo resultaron destruidas. Los oficiales locales están investigando las condiciones de trabajo en el taller y, con suerte, podrán evitarse estos accidentes en el futuro, pero ahora mismo, $PROVINCENAME$ llora sus muertes.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTNAME12160;Standard $COUNTRY_ADJ$ Cement;Ciment de $PROVINCENAME$;Standard $PROVINCENAME$-Beton;;Cemento normal de $PROVINCENAME$;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12160;One of our provinces has been making quite a name for itself in the cement industry over the past few years. What started out as smalltime production in a familiy business has now grown to an industry big enough to support the entire region, and the name 'Standard $COUNTRY_ADJ$ Cement' is becoming a household name. Cement recipes from the province are being admired and imitated across the world!;$PROVINCENAME$ s'est fait un bon nom dans l'industrie du ciment au cours des dernières années. Ce qui a commencé à la petite semaine dans une entreprise familiale est maintenant devenu une industrie assez grande pour soutenir l'ensemble de la province, et «Ciment standard de $PROVINCENAME$» ce nom est devenu un nom familier. Les compositions $COUNTRY_ADJ$ de fabrication du ciment sont admirées et imitées à travers le monde ! ;$PROVINCENAME$ hat sich in den letzten paar Jahren einen ziemlichen Namen in der Betonindustrie gemacht. Was als ein kleiner Familienbetrieb begann, ist nun zu einer Industrie angewachsen, die groß genug ist, die gesamte Provinz zu ernähren, und der Name 'Standard $PROVINCENAME$-Beton' wird zu einem allgemein bekannten Begriff. $COUNTRY_ADJ$ Betonmischrezepte aus $PROVINCENAME$ werden auf der gesamten Welt bewundert und imitiert!;;$PROVINCENAME$ se ha estado labrando un nombre en la industria del cemento durante los últimos años. Lo que empezó siendo una producción de poca monta de un negocio de familia ha crecido lo suficiente para abastecer a toda la provincia y el nombre 'Cemento normal de $PROVINCENAME$' se ha convertido en un término familiar. ¡La fórmula $COUNTRY_ADJ$ del cemento en $PROVINCENAME$ es admirada e imitada en todo el mundo!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12170;Several workers were killed today at one of our provincial dyeworks, when an industrial sized tub of hot dye accidentaly spilled out over the workshop floor, and the unsuspecting workers. Locals are upset about the incident, claiming that the poor safety regulations in the hot and dangerous workplace are to blame for the accident, and are urging the government to take action. As rescue workers left the scene, several workshop employees were left in anguish.;Aujourd'hui plusieurs travailleurs d'une teinturerie à $PROVINCENAME$ ont été blessé, quand une cuve de taille industrielle de teinture à chaud a accidentellement déversé sur le sol de l'atelier et sur les travailleurs sans méfiance. Les sections locales sont mécontentes de l'incident, affirmant que les pauvres règles de sécurité en milieu du travail à chaud sont à blâmer, et exhortent le gouvernement à prendre des mesures. Comme les secours ont quitté les lieux, les employés ne veulent pas retourner dans plusieurs ateliers de teinture. ;Mehrere Arbeiter kamen heute in der Färberei von $PROVINCENAME$ ums Leben, als ein großer Bottich heißer Farbe sich über den Werkstattboden und die Arbeiter ergoss. Die Menschen vor Ort sind erbost über das Unglück und behaupten, dass unzureichende Sicherheitsbestimmungen Schuld sind, und fordern die Regierung zum Handeln auf.;;Varios trabajadores quedaron totalmente teñidos hoy en el taller de tintes de $PROVINCENAME$, cuando un depósito tamaño industrial lleno de tintura caliente derramó su contenido por accidente sobre el suelo del taller y los desprevenidos trabajadores. La población local está indignada por el incidente y exige que las regulaciones sobre seguridad en un lugar de trabajo tan caluroso y peligroso requieran una acción inmediata del gobierno. Cuando los que trabajaban en el rescate abandonaron la escena, informaron que varios empleados habían quedado totalmente teñidos.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12180;A fuel cistern at one of our refineries exploded today for reasons yet unknown, and the lives of seven workers were claimed in the ensuing conflagration, along with thousands of dollars worth in company property. The refinery owner has washed his hands of any responsibility for the accident, claiming instead that government safety inspections have been lacking.;Une des citernes de carburant à la raffinerie de $PROVINCENAME$ a explosé aujourd'hui pour des raisons encore inconnues, et la vie de sept personnes a été prise dans l'incendie qui a suivi, avec des milliers de livres en biens de l'entreprise. Le propriétaire de la raffinerie se lave les mains de toute responsabilité pour l'accident, affirmant au contraire que les inspections de sécurité du gouvernement ont fait défaut. ;Ein Treibstofflager in der $PROVINCENAME$-Raffinerie explodierte heute aus noch unbekannten Gründen. Sieben Arbeiter ließen ihr Leben im resultierenden Großbrand, und es entstand ein Sachschaden von Tausenden von Dollars. Der Raffinieriebesitzer wäscht seine Hände in Unschuld und lehnt jede Verantwortung für das Unglück ab. Stattdessen beschuldigt er unzureichende Sicherheitsinspektionen der Regierung.;;Un depósito de combustible de la refinería de $PROVINCENAME$ explotó hoy por razones aún desconocidas, cobrándose la vida de siete trabajadores en la consiguiente conflagración, además de miles de dólares perdidos en propiedades de la compañía. El propietario de la refinería se ha lavado las manos y ha declinado cualquier responsabilidad por el accidente, aduciendo que no se habían realizado inspecciones de seguridad del gobierno.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12190;One of our refineries has been doing rather well lately, with production exceeding expected quotas by several thousand gallons. Due to storage problems, the refinery owner has approached the government with a deal to buy the fuel at a steep discount. We could either buy the fuel ourselves, or turn him down and wait for him to float the cheap fuel on the market. The local impact of cheap fuel should make the locals fairly happy, but we could probably use the fuel ourselves.;La raffinerie de $PROVINCENAME$ s'est bien comportait, avec une production dépassant les quotas attendus de plusieurs milliers de gallons. En raison de problèmes de stockage, le propriétaire de la raffinerie a contacté le gouvernement avec un accord pour acheter le carburant avec une forte remise. Nous pourrions soit acheter le carburant nous-mêmes, soit le refuser et attendre de voir flotter le cours sur le marché. Les répercussions locales d'un carburant bon marché devraient rendre les gens du pays plutôt heureux, mais nous pourrions probablement utiliser ce carburant nous-mêmes. ;Die $PROVINCENAME$-Raffinierie läuft gut, und die Produktion übersteigt die erwarteten Mengen um Tausende von Litern. Aus Lagerplatzmangel hat sich der Raffinieriebesitzer an die Regierung gewandt, der er den Treibstoff zu einem hohen Rabatt verkaufen will. Wir könnten den Treibstoff entweder selber kaufen, oder ihn abweisen und warten, bis er den Treibstoff billig auf den Markt wirft. Die Menschen vor Ort werden über die billigen Treibstoffpreise recht glücklich sein, aber wir könnten den Treibstoff wohl auch selbst gut gebrauchen.;;La refinería de $PROVINCENAME$ ha funcionado muy bien últimamente y ha excedido su producción en varios miles de galones. Debido a problemas de almacenamiento, el dueño de la refinería ha negociado con el gobierno un acuerdo para la compra del combustible con un considerable descuento. Podríamos comprarle el combustible o rechazar su oferta y esperar a que el combustible se abarate en el mercado. El impacto local del combustible barato debería alegrar a los habitantes locales, pero podríamos usarlo nosotros mismos.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12200;Another tragic day for our labourers today, as an accident was reported as having claimed several lives in one of our iron mines. Several workers have been reported injured, and some are still missing. A faulty support beam in the mine collapsed to cause the accident, reports from provincial inspectors say. The incident is bound to raise at least a local debate on working conditions in our mines.;Un autre jour tragique pour nos ouvriers, un accident a été signalé comme ayant fait plusieurs morts dans la mine de fer de $PROVINCENAME$. Plusieurs travailleurs sont blessés, et certains sont toujours portés disparus. Une poutre de soutien défectueuse de la mine s'est effondrée causant l'accident d'après les premiers rapports. L'incident devra amener au moins un débat local sur les conditions de travail dans nos mines. ;Heute war ein weiterer tragischer Tag für unsere Arbeiter, denn es wurde von einem Unglück in der Eisenerzmine von $PROVINCENAME$ berichtet, das mehrere Leben gekostet haben soll. Mehrere Arbeiter sollen verletzt sein, und manche werden noch vermisst. Ein beschädigter Tragbalken in der Mine brach zusammen und verursachte das Unglück, sagen Berichte aus $PROVINCENAME$. Der Vorfall wird garantiert mindestens eine lokale Debatte über die Arbeitsbedingungen in unseren Minen auslösen.;;Hoy ha sido otro día trágico para nuestros trabajadores, ya que nos han informado de que ha ocurrido un accidente que se ha cobrado varias vidas en la mina de hierro de $PROVINCENAME$. Al parecer, varios trabajadores han resultado heridos y algunos siguen desaparecidos. La causa del accidente parece ser una viga de soporte defectuosa, según dicen los informes de $PROVINCENAME$. El incidente va a originar un debate local sobre las condiciones de trabajo en nuestras minas.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12210;A fisherman off the $COUNTRY_ADJ$ coast has brought in an enormous catch today. His trawler is practically teeming with the riches of the richest of oceans as he anchors in the harbor, and fairly soon other fishermen are able to repeat his example. The fishing is unusually good this year, it seems.;Une pêcheur au large des côtes de $PROVINCENAME$ a fait une prise énorme aujourd'hui. Son chalutier est quasiment regorgeant de richesses du plus riche des océans, il jette l'ancre dans le port, et très bientôt d'autres pêcheurs seront en mesure de répéter son exemple. La pêche est exceptionnellement bonne cette année, à ce qu'il semble. ;En Fischer an der Küste von $PROVINCENAME$ brachte heute einen enormen Fang heim. Sein Kutter ist so vollgeladen mit den reichsten Reichtümern des Ozeans, dass er beim Ankern im Hafen fast Wasser zieht, und bald schon werden andere Fischer es ihm gleichtun können. Dieses Jahr ist das Fischen in $PROVINCENAME$ wohl besonders gut, wie es scheint.;;Un pescador de la costa de $PROVINCENAME$ ha capturado hoy una pieza enorme. Su barca está prácticamente abarrotada de las riquezas de los océanos cuando atraca en el puerto, por lo que muy pronto otros pescadores seguirán su ejemplo. Al parecer, la pesca es excepcionalmente buena en $PROVINCENAME$ este año.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12220;The tea harvest is unusually large this year, and nowhere is it larger than in one of our farming provinces. Everywhere one ventures in the area, sacks and sacks again stand lined up, brimming with freshly picked leaves of wonderfully smelling tea. This harvest will probably set us straight for years if we're capable of leveraging it right. Should we let the farmers keep an extra portion of the harvest, let our merchants sell it for profit, or should we stockpile it for later use?;La récolte du thé est inhabituellement élevée cette année, et n'est nulle part plus importante qu'à $PROVINCENAME$. Partout où l'on s'aventure dans les domaines, des sacs et des sacs en position alignée, débordant de feuilles fraîchement cueillies d'une merveilleuse senteur de thé. Cette récolte sera probablement rentable pendant des années si nous sommes capables d'en tirer profit. Devrions-nous laisser les récoltants en garder une part supplémentaire, laisser nos marchands le vendre dans un but lucratif immédiat, ou devrions-nous le stocker pour une utilisation ultérieure ? ;Die Teeernte ist ungewöhnlich reich dieses Jahr, und nirgendwo ist sie reicher als in $PROVINCENAME$. Überall in der gesamten Region stehen Säcke über Säcke in Reihe, die vor frisch gepflückten Blättern herrlich riechenden Tees überquellen. Diese Ernte wird uns vermutlich auf Jahre hinaus reich machen, wenn wir unsere Karten richtig spielen. Sollen wir den Bauern eine Extraportion der Ernte überlassen, oder unsere Kaufleute sie veräußern lassen, oder sollen wir sie für späteren Gebrauch lagern?;;La cosecha de té es bastante más grande este año, y en $PROVINCENAME$ es donde ha resultado mayor. Toda la zona está llena de sacos y sacos alineados, llenos de hojas frescas recién cogidas de un té que huele maravillosamente bien. Esta cosecha probablemente nos dure años si somos capaces de administrarla correctamente. ¿Deberíamos dejar que los granjeros se queden con una porción extra de la cosecha? ¿O que los comerciantes la venden para sacar beneficios? ¿O deberíamos almacenarla para usarla más adelante?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTNAME12230;$COUNTRY_ADJ$ Radio;La radio locale de $PROVINCENAME$;Radio $PROVINCENAME$;;Radio $PROVINCENAME$;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12230;A local radiostation in one of our provinces is facing a shortage of radio components for their transmitters, and have been forced to cease brodcasts until the situation is resolved. Local authorities have suggested lending some of the government's radio components to the station, as it fears that the local populace will be alarmed by a lack of news from the front.;La station de radio de $PROVINCENAME$ est confrontée à une pénurie de composants radio pour ses émetteurs, et est contrainte de cesser la diffusion jusqu'à ce que la situation soit résolue. Les autorités locales ont suggéré des prêts de composants radio du gouvernement à la station, car elle craint que la population s'alarme par le manque de nouvelles du front. ;Ein lokaler Radiosender in $PROVINCENAME$ hat zuwenig Ersatzteile für seine Übertragungsanlage und ist gezwungen, mit dem Senden aufzuhören, bis die Situation beigelegt ist. Lokale Beamte haben vorgeschlagen, dem Sender ein paar Ersatzteile des Regierungssenders zu leihen, da sie fürchten, dass die Bewohner aufgebracht werden könnten, wenn sie zu lange keine Nachrichten von der Front bekommen.;;Una estación de radio local de $PROVINCENAME$ se enfrenta a una escasez de componentes de radio para sus transmisores, y se han visto obligados a cesar de emitir hasta que la situación se resuelva. Las autoridades locales han sugerido prestar algunos de los componentes de la radio del gobierno a la emisora, ya que temen que la población local se alarme por la carencia de noticias del frente.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12240;More and more social, religious and educational institutions in $COUNTRY$, primarily from the educated middle classes, are coming to see the influence of alchohol on our society as a moral and social wrong. Pointing at the effects and costs in terms of broken homes, windows and spirits, they urge temperance, with some even going so far as to support calls for outright prohibition. Brewery owners in one of our provinces are concerned by the development, and wish to see their future privilige to sell and manufacture alchohol guaranteed.;De plus en plus d'institutions sociales, religieuses et éducatives en $COUNTRY$, provenant principalement des classes moyennes éduquées, sont venus confirmer l'influence de l'alcool sur notre société comme un mal moral et social. Soulignant les effets et les coûts en termes de foyers brisés, de fenêtres cassées et de tort pour les esprits, ils exhortent la tempérance, en allant même jusqu'à soutenir les appels à l'interdiction pure et simple. Les propriétaires de brasseries de $PROVINCENAME$ sont préoccupés par ce développement, et ils souhaitent voir leurs privilèges futures de vente et de fabrication d'alcool garantis. ;Mehr und mehr soziale, religiöse und Bildungsinstitutionen in $COUNTRY$, hautsächlich aus dem gebildeten Mittelstand, sehen den Einfluss des Alkohols auf unsere Gesellschaft als ein moralisches und soziales Laster an. Sie deuten auf die Auswirkungen und Kosten - zerbrochene Familien, Menschen und Fensterscheiben - und verlangen nach Mäßigung, und manche verlangen sogar nach direkter Prohibition. Brauereibesitzer in $PROVINCENAME$ sind durch die Entwicklungen besorgt und wünschen eine Garantie für ihr Privileg, auch in Zukunft Alkohol herstellen und verkaufen zu dürfen.;;Cada vez son más las instituciones sociales, religiosas y educativas de $COUNTRY$, principalmente de las clases medias educadas, que piensan que el alcohol ejerce una influencia perniciosa en nuestra sociedad. Señalan los efectos y el coste en función de las rupturas hogares, matrimonios, ventanas y almas para pedir templanza. Algunos llegan al punto de solicitar que se prohíba el alcohol. Los propietarios de cervecerías de $PROVINCENAME$ están preocupados por el problema, y les gustaría que se garantizasen sus privilegios para vender y fabricar alcohol.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12250;A fire at an explosives warehouse has caused a massive blast that some say could be heard all the way to $CAPITAL$. The devestation is massive, and hundreds of lives in the vicinity are reported lost. As the fire spreads through the city, the fire department needs to prioritize: The fire threatens to spread to affluent neighborhoods, as well as to poorer areas. Where to send our assistance?;Une incendie dans un entrepôt d'explosifs de $PROVINCENAME$ a causé une massive déflagration que certains disent avoir entendu jusqu'à $CAPITAL$. La dévastation est énorme, et des centaines de vies des environs sont déclarées perdus. Comme le feu se propage à travers la ville, les pompiers doivent fixer des priorités. Le feu menace de s'étendre au nord vers les quartiers aisés, et au sud vers les secteurs pauvres. Où agir ? ;Ein Feuer in einem Sprengstofflager in $PROVINCENAME$ hat eine massive Explosion verursacht, die man Ohrenzeugen zufolge noch in $CAPITAL$ hören konnte. Die Zerstörung ist gewaltig, und Berichte sprechen von Hunderten verlorener Menschenleben in der Nachbarschaft. Als das Feuer sich durch die Stadt frisst, muss die Feuerwehr Prioritäten setzen: Das Feuer breitet sich im Norden durch die reicheren Viertel von $PROVINCENAME$, und im Süden in ärmere Bereiche. Wo sollen sie zuerst hin?;;Un incendio en nuestro almacén de explosivos de $PROVINCENAME$ ha causado un gran explosión que algunos dicen que se escuchó hasta en $CAPITAL$. La devastación ha sido enorme y, al parecer, centenares de vecinos han perdido la vida. A medida que el fuego se extiende por la ciudad, el departamento de bomberos tiene que dar prioridad a una de dos tareas: el fuego amenaza con extenderse por el norte hacia las vecindades prósperas de $PROVINCENAME$, y también hacia el sur hacia las zonas más pobres. ¿Hacia dónde?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12260;Mayhaps this chair, madame? Made from the finest Brazilian Mahogany, inlaid with delicate Nubian patterns of Kenyan ivory. Observe the rich marbling on the leather. You won't find another one like it in all of $COUNTRY$!'\n\nRising standards of living in one of our provinces have caused an upswing in the demand for better and more elegant furniture. As people's homes are beautified, it only makes sense that the offices of government are, likewise, upgraded to better conform to modern standards.;Peut-être ce fauteuil, madame ? Fabriqué à partir du meilleur acajou brésilien, incrusté de motifs délicats de Nubie, d'ivoire du Kenya. Observez la marbrure riche sur le cuir. Vous n'en trouverez pas un comme ça dans tout $PROVINCENAME$ ! \n\nLa hausse du niveau de vie dans la province a provoqué une hausse de la demande pour des meubles de meilleure qualité et plus élégants. Comme les domicile des gens se sont embellis, il est logique que les bureaux du gouvernement soient, également, mise à niveau pour mieux se conformer aux niveaux de vie actuelles. ;Vielleicht dieser Stuhl, Madame? Hergestellt aus feinstem brasilianischen Mahagoni, verziehrt mit delikaten nubischen Mustern aus kenianischem Elfenbein. Schauen Sie sich die schöne Maserung des Leders an. Sie werden in ganz $PROVINCENAME$ keinen zweiten finden!'\n\nSteigende Lebensstandards in $PROVINCENAME$ haben eine große Nachfrage nach besseren und eleganteren Möbeln ausgelöst. Mit immer schöner werdenden Heimen macht es nur Sinn, dass die Büros der Regierung etc. auch einem besseren Lebensstandard angepasst werden.;;¿Quizás esta silla, señora? Está hecha de la mejor caoba brasileña y lleva incrustados unos delicados diseños nubios de marfil de Kenia. Observe el rico moteado de la piel. ¡No encontrará otro como este en $PROVINCENAME$!'\n\nLa subida de la calidad de vida en $PROVINCENAME$ han provocado una mejoría en la demanda de un mobiliario mejor y más elegante. Como las casas de las gentes se han embellecido, tiene sentido que las de las oficinas del gobierno se hayan mejorado conforme a los estándares modernos.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12270;Disaster has struck one of our luxury clothes factories, where several shipments have been cancelled over the past few weeks. The reason for the cancellations seems to be that the clothes, quite simply, aren't selling all that well, and no wonder, the cut is wrong, and the buttons look almost clownishly large. Strange, they seemed so nice last season.;Une catastrophe a frappé notre usine de vêtements de luxe à $PROVINCENAME$, où plusieurs expéditions ont été annulées au cours des dernières semaines. La raison des annulations semble être que les vêtements, tout simplement, ne se vendent pas du tout, et n'est pas étonnant, la coupe est mauvaise, et les boutons semblent presque ridiculement grands. Étrange, ils semblaient si apprécier la saison dernière. ;Ein Desaster hat unsere Luxuskleiderfabrik in $PROVINCENAME$ heimgesucht, denn mehrere Lieferungen wurden über die letzten paar Wochen storniert. Der Grund für die Stornierungen scheint zu sein, dass die Kleider sich einfach nicht gut verkaufen, und es nimmt auch nicht wunders - der Schnitt ist ganz falsch, und die Knöpfe sind so groß wie die auf Clownsanzügen. Merkwürdig ... der letzten Saison sahen sie so gut aus.;;Ha ocurrido un desastre en nuestra fábrica de ropa de lujo en $PROVINCENAME$, donde varias remesas se han cancelado en las últimas semanas. Las razones de las cancelaciones parecen ser que la ropa no se está vendiendo todo lo bien que debiera, el corte está mal y los botones parecen demasiado grandes. Extraño, parecían tan bonitos la temporada pasada.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC12280;Water has seeped into one of our factory warehouses, damaging several shipping crates' worth of clothing. The clothing has been infected by a pungent smelling mold of some kind, and while it doesn't look so bad, the fiber in the cloth reeks of cellar and stale water. We might be able to salvage the clothes, but there is some doubt as to whether anyone would want to use them.;L'eau s'est infiltrée dans un entrepôt de l'usine de $PROVINCENAME$, endommageant plusieurs caisses d'expédition de vêtements. Les vêtements sont imprégnés par un piquante odeur de moisi, et bien qu'ils ne semblent pas si abîmer, la fibre dans les tissus a des relents de cave et d'eau stagnante. Nous pourrions être en mesure de récupérer les vêtements, mais il ya des doutes quant à savoir si quelqu'un voudra les porter. ;Wasser ist in ein Lagerhaus in $PROVINCENAME$ gesickert und hat mehrere Kisten voller Kleidung beschädigt. Die Kleidung ist nun von einem stinkenden Schimmel befallen, und während sie zwar nicht so schlimm aussieht, so riecht das Tuch doch nach Keller und schalem Wasser. Wir können die Kleidung vielleicht noch retten, aber es bestehen Zweifel, ob sie überhaupt jemand noch anziehen will.;;El agua se ha filtrado en un almacén de la fábrica en $PROVINCENAME$, dañando varios cajones de envío de ropa. La ropa ha quedado infectada por una especie de olor a moho de algún tipo, y aunque no parece haberle afectado demasiado, la fibra de la ropa apesta a bodega y a agua estancada. Podríamos salvar la ropa, pero dudamos que alguien quiera usarlas.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTOPTA13000;We will allow the westerners into $COUNTRY$, so long as they cause no trouble.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
EVTOPTB13000;They bring dangerous ideas. $COUNTRY$ will refuse them all access.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
EVTNAME13010;Shipwrecked Sailors;Les naufragés;Schiffsbrüchige Matrosen;;Marineros naufragados;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC13010;An old pond\nA frog jumps in —\nThe sound of water.'\n\n-- Matsuo Basho\n\nOne of our coastal provinces is bustling with rumors about the strange people who were found along its shorelines earlier this morning. The more precise origin of these shipwrecked sailors is as of yet uncertain, but, wherever they are from, they are definitely not from $COUNTRY$. The difficulty now lies in deciding what to do with them: if we send them home, we are effectively changing our policy of non-interaction with the westerners. Ignoring them and allowing them to stay, however, means permitting a western presence in $COUNTRY$ despite all our efforts.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
EVTOPTA13010;Send them home.;Les laisser rentrer chez eux.;Lasst sie heimkehren.;;Dejadles regresar a casa.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTOPTB13010;Allow them to stay.;Les obliger à rester.;Zwingt sie, zu bleiben.;;Obligadles a quedarse.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTNAME13015;Foreign Smugglers;Contrebandiers étrangers;Ausländische Schmuggler;;Contrabandistas extranjeros;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
EVTDESC13015;One of our subjects has been discovered wearing foreign clothes, and further interrogation by the authorities has lead to the slow unraveling of a foreign smuggling ring. These foreigners come into $COUNTRY$ without permission, knowing they face execution should they be caught-- yet some of our advisors say there are benefits to their presence, as they can supply needs to the $COUNTRY_ADJ$ people that we cannot.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
EVTNAME13016;Smugglers Sell Opium;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
EVTDESC13016;In what should come as no surprise, the foreign smuggling ring in one of our provinces has been caught red-handed selling opium to the locals.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
EVTNAME13020;Foreign Missionaries;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
