;;;;;;;;;;;;x,,,,,,,
######################################################################;;;;;;;;;;;;;;x,,,,,,,
##### extra_decisions.txt (Extra Decisions) ;;;;;;;;;;;;;;x,,,,,,,
######################################################################;;;;;;;;;;;;;;x,,,,,,,
cattle_trucks_desc;The introduction of automobiles has also had one ancillary benefit: the development of cattle trucks, large enough to hold multiple cattle at once and speed up the process of delivering livestock for slaughter.;;;;;;;;;;;;x,,,,,,
tree_plantations;Tree Plantations;;;;;;;;;;;;x,,,,,,,
tree_plantations_desc;The development of plantations specifically created for timber harvest reduced the reliance on naturally-occurring forests for logging.;;;;;;;;;;;;x,,,,,,,
advanced_machining_techniques;Advanced Machinery Techniques;;;;;;;;;;;;x,,,,,,,
advanced_machining_techniques_desc;As our country's familiarity with machinery production grows, so too does the development of new techniques in producing machine parts advance. Already new methods have been introduced which reduce the reliance on human labor in order to produce industrial parts.;;;;;;;;;;;;x,,,,,,
advanced_drilling_techniques;Advanced Drilling Techniques;;;;;;;;;;;;x,,,,,,,
advanced_drilling_techniques_desc;New methods of pumping oil from the ground are becoming available, meaning that oil can be harvested in a far more efficient manner.;;;;;;;;;;;;x,,,,,,
mechanized_farming_equipment;Mechanized Farming Equipment;;;;;;;;;;;;x,,,,,,,
mechanized_farming_equipment_desc;Traditional methods of harvest are slowly being discarded as new, mechanical inventions are being produced. These will greatly speed up a farm's harvest, and allow the individual farm to cover much greater area than ever before.;;;;;;;;;;;;x,,,,,
mechanized_wells;Mechanized Oil Wells;;;;;;;;;;;;x,,,,,,,
mechanized_wells;The ability to pump oil from the ground through automated machinery has greatly increased the capacity of the individual well. Already production has begun to skyrocket.;;;;;;;;;;;;x,,,,,,,
industrial_farming;Industrial Farming;;;;;;;;;;;;x,,,,,,,
industrial_farming_desc;The notion of a farm being the province a single family or landowner is slowly becoming a thing of the past. The production of food is an industry, and the cost of farm machinery simply beyond the means of many. Large businesses are stepping in, creating industrial farms that are more akin to factories than anything else.;;;;;;;;;;;;x,,,,,
nitrate_extraction_process;Nitrate Extraction Process;;;;;;;;;;;;x,,,,,,,
nitrate_extraction_process_desc;As the understanding of chemistry increases, so too does our ability to extract needed nitrates advance.;;;;;;;;;;;;x,,,,,,
copper_pits;Copper Pits;;;;;;;;;;;;x,,,,,,,
copper_pits_desc;Methods of mining copper are slowly advancing, increasing our ability to extract the ore and allowing our individual copper mines to become far more productive.;;;;;;;;;;;;x,,,,,,
zinc_alloys;Zinc Alloys;;;;;;;;;;;;x,,,,,,,
zinc_alloys_desc;Zinc, also known as spelter, is incredibly useful in the creation of many alloys. Methods of creating those alloys have advanced our production of bronze.;;;;;;;;;;;;x,,,,,
brass;Brass;;;;;;;;;;;;x,,,,,,,
brass_desc;Bronze is principally an alloy of copper and tin, while brass is an alloy of copper and zinc. Brass is often used for decoration, due to its bright gold-like appearance, but it is also used for applications where low friction is requir3ed such as locks, gears, bearings,ammunition, and valves.;;;;;;;;;;;;x
poudre_b;Poudre B;;;;;;;;;;;;x,,,,,,,
poudre_b_desc;Meaning 'poudre blanch' or 'white powder', poudre b was the first smokeless gunpowder, three times more powerful than black powder for the same weight.;;;;;;;;;;;;x,,,,,
cordite;Cordite;;;;;;;;;;;;x,,,,,,,
cordite_desc;Cordite is a family of smokeless propellants used to replace gunpowder. It entered primary use in large weapons such as tank guns, artillery and naval guns.;;;;;;;;;;;;x,,,,,,
genetics_heredity;Genetics & Heredity;;;;;;;;;;;;x,,,,,,,
genetics_heredity_desc;We are just beginning to understand the process of how traits are passed on from parent to child, and how this affects things such as inherited diseases. In the future, it may even come grant us the ability to better understand how these issues may be eliminated altogether.;;;;;;;;;;;;x,,,,,
pharmaceuticals;Pharmaceuticals;;;;;;;;;;;;x,,,,,,,
pharmaceuticals_desc;The advancement of medicine has led to the development of proper pharmaceuticals, especially those using opiates, as a method of medical treatment replacing more traditional methods.;;;;;;;;;;;;x,,,,,
artficial_nitrates;Artificial Nitrates;;;;;;;;;;;;x,,,,,,,
artficial_nitrates_desc;Our undertstanding of chemistry has led to the development of artificial nitrates, reducing our dependency on naturally-extracted nitrates in sulphur production.;;;;;;;;;;;;x,,,,,,
synthetic_rubber;Synthetic Rubber;;;;;;;;;;;;x,,,,,,,
synthetic_rubber_desc;The process of chemically producing rubber, something which has grown in importance due to its involvement in so many industrial processes, will permit us to reduce our reliance on natural sources.;;;;;;;;;;;;x,,,,,
penicillin;Penicillin;;;;;;;;;;;;x,,,,,,,
penicillin_desc;Antibiotics derived from Penicillium fungi, they became significant because they were the first drugs effective against many serious diseases such as syphilis and staphylococcus infections.;;;;;;;;;;;;x,,,,,,
methyl_isoprene;Methyl Isoprene;;;;;;;;;;;;x,,,,,,,
methyl_isoprene_desc;The development of isoprene will allow our rubber plants to produce better forms of artificial rubber, perhaps even making rubber that is far preferable to the real thing.;;;;;;;;;;;;x,,,,,,
the_open_door;The Open Door;;;;;;;;;;;;x,,,,,,,
citizenship_tests;Citizenship Tests;;;;;;;;;;;;x,,,,,,,
passports;Passports;;;;;;;;;;;;x,,,,,,,
five_year_plan;Five Year Plan;;;;;;;;;;;;x,,,,,,,
five_year_plan_desc;The proletariat state must guide the nation forward, using a plan that takes into account all our needs and does not rely on bourgeois greed.;;;;;;;;;;;;x,,,,,,
purge;Purge the Traitors;;;;;;;;;;;;x,,,,,,,
purge_desc;The proletarian state has many enemies, ones that do not see the larger plan and how it benefits us all. We must locate them and keep them from harming our nation.;;;;;;;;;;;;x,,,,,,
the_dragon_wakes;The Dragon Awakens;;;;;;;;;;;;x,,,,,,,
just_civilized;Just Civilized;;;;;;;;;;;;x,,,,,,,
the_rights_of_man;The Rights of Man;;;;;;;;;;;;x,,,,,,,
political_ideology;The New Ideology;;;;;;;;;;;;x,,,,,,,
of_state_n_government;Of State & Government;;;;;;;;;;;;x,,,,,,,
dreams_of_empire;Dreams of Empire;;;;;;;;;;;;x,,,,,,,
the_means_of_production;The Means of Production;;;;;;;;;;;;x,,,,,,,
the_flaws_of_democracy;The Flaws of Democracy;;;;;;;;;;;;x,,,,,,,
csa_draft;Emergency Draft;;;;;;;;;;;;x,,,,,,,
usa_draft;Emergency Draft;;;;;;;;;;;;x,,,,,,,
taiping_draft;Emergency Draft against Bohemia;;;;;;;;;;;;x,,,,,,,
taiping_draft2;Emergency Draft against Burgundy;;;;;;;;;;;;x,,,,,,,
the_art_of_war;The Art of War;;;;;;;;;;;;x,,,,,,,
the_art_of_diplomacy;The Art of Diplomacy;;;;;;;;;;;;x,,,,,,,
the_art_of_science;The Art of Science;;;;;;;;;;;;x,,,,,,,
the_art_of_business;The Art of Business;;;;;;;;;;;;x,,,,,,,
motala_verkstad;Motala Verkstad;;;;;;;;;;;;x,,,,,,,
jim_crow;The Jim Crow Laws;;;;;;;;;;;;x,,,,,,,
jim_crow_desc;The Jim Crow laws mandate de jure racial segregation in all public facilities, with a supposedly 'separate but equal' status for black Americans.;;;;;;;;;;;;x,,,,,,
holy_city;The Holy City;;;;;;;;;;;;x,,,,,,,
holy_city_desc;Mecca is the center of all Islam. To hold it is to stand above all others, and prove to them that the fate of all Islam lies in our hands.;;;;;;;;;;;;x,,,,,,
the_female_shortage;The Female Shortage;;;;;;;;;;;;x,,,,,,,
christian_pamphlets;Christian Pamphlets;;;;;;;;;;;;x,,,,,,,
chinese_floods;Chinese Floods;;;;;;;;;;;;x,,,,,,,
address;Address the Nation;;;;;;;;;;;;x,,,,,,,
address_desc;The nation has been addressed by our leaders. The effects of that address will no doubt be felt for years to come.;;;;;;;;;;;;x,,,,,,,
tour;Whistlestop Tour;;;;;;;;;;;;x,,,,,,,
tour_desc; The rulers of the nation have started to charter tour train rides over the country. It is having a positive effect upon the population of our Great Nation.;;;;;;;;;;;;x,,,,,,,
parade;Military Parade;;;;;;;;;;;;x,,,,,,,
parade_desc;Let us display our nation's armed forces in the streets. We are a power to be reckoned with, and all the world will know it!;;;;;;;;;;;;x,,,,,,
conference;National Conference;;;;;;;;;;;;x,,,,,,,
conference_desc;A grand display of our nation's scientific prowess. Let us bring the intelligentsia together in the capital, so that great minds may share ideas and advance our country's interests.;;;;;;;;;;;;x,,,,,,
exhibition;Exhibition;;;;;;;;;;;;x,,,,,,,
futile;Futile;;;;;;;;;;;;x,,,,,,,
futile_desc;We have made our gesture of defiance against the greater powers. Now we must wait, lest we push our luck too far.;;;;;;;;;;;;x,,,,,,
may_day;May Day;;;;;;;;;;;;x,,,,,,,
may_day_desc;Our nation celebrates socialism. Let the greedy capitalists of the land shake in their boots!;;;;;;;;;;;;x,,,,,,,
recession;Economic Recession;;;;;;;;;;;;x,,,,,,,
recession_desc;The economy is in a recession, leading to a downturn in production and a fear among the population that bad times lay ahead.;;;;;;;;;;;;x,,,,,,
Bull_market;Bull Market;;;;;;;;;;;;x,,,,,,,
Bull_market_desc;We are experiencing an economic boom, with factories enjoying greater production and the people readily buying what luxuries they can while times are good.;;;;;;;;;;;;x,,,,,,
franz_boas;Franz Boas;;;;;;;;;;;;x,,,,,,,
franz_boas_desc;Franz Boas was a German-American anthropologist, a pioneer of modern anthropology who has been called the 'Father of Modern Anthropology'. He applied the scientific method to the study of human cultures and societies. Previously this discipline was based on the formulation of grand theories around anecdotal knowledge.;;;;;;;;;;;;x,,,,,,
marcel_mauss;Marcel Mauss;;;;;;;;;;;;x,,,,,,,
marcel_mauss_desc;Marcel Mauss was a French sociologst. Mauss' academic work traversed the boundaries between sociology and anthropology. Today, he is perhaps better recognised for his influence on the latter discipline, particularly with respect to his analyses of topics such as magic, sacrifice and gift exchange in primitive cultures.;;;;;;;;;;;;x,,,,
branislaw_malinowski;Bronislaw Malinowski;;;;;;;;;;;;x,,,,,,,
branislaw_malinowski_desc;Bronislaw Kasper Malinowski was a Polish anthropologist, widely considered one of the most important modern anthropoligists, and also influential in structural functionalist sociology. His pioneering ethnographic fieldwork made a major contribution to the study of Melanesia and of phenomena relating to reciprocity.;;;;;;;;;;;;x,,,,,
flinders_petrie;Flinders Petrie;;;;;;;;;;;;x,,,,,,,
flinders_petrie_desc;Professor Sir William Flinders Petrie was an English Egyptologist and a pioneer of systematic methodology in archaeology. He held the first chair of Egyptology in the United Kingdom, and excavated at many of the most important archaeological sites in Egypt, such as Naukratis, Tanis, Abydos and Amarna. Some consider his most famous discovery to be that of the Mernetaph Stele.;;;;;;;;;;;;x,,,
jg_taylor;John George Taylor;;;;;;;;;;;;x,,,,,,,
jg_taylor_desc;A noted British mathematical physicist who pioneered work in artificial intelligence.;;;;;;;;;;;;x,,,,,,,
cl_wooley;Charles Leonard Woolley;;;;;;;;;;;;x,,,,,,,
cl_wooley_desc;Sir Charles Leonard Woolley was a British archaeologist best known for his excavations at Ur in Mesopotamia. He is considered to have been one of the first 'modern' archaeologists.;;;;;;;;;;;;x,,,,,,,
arthur_evans;Arthur Evans;;;;;;;;;;;;x,,,,,,,
arthur_evans_desc;Sir Arthur John Evans was a British archaeologist most famous for unearthing the palace of Knossos on the Greek island of Crete and for developing the concept of Minoan civilization from the structures of the artifacts found there and elsewhere throughout the eastern Mediterranean.;;;;;;;;;;;;x,,,,,,,
heinrich_schliemann;Heinrich Schliemann;;;;;;;;;;;;x,,,,,,,
heinrich_schliemann_desc;Heinrich Schliemann was a German businessman and archaeologist, and an advocate of the historical reality of places mentioned in the works of Homer. Schliemann was an archaeological excavator of Troy, along with the Mycenaean sites of Mycenae and Tiryns. His work lent weight to the idea that Homer's Iliad and Virgil's Aeneid reflect actual historical events.;;;;;;;;;;;;x,,,,,
emile_dirkheim;Emile Durkheim;;;;;;;;;;;;x,,,,,,,
emile_dirkheim_desc;David Emile Durkheim was a French sociologist. He formally established the academic discipline and, with Karl Marx and Max Weber, is commonly cited as the principal architect of modern social science.;;;;;;;;;;;;x,,,,,
max_weber;Max Weber;;;;;;;;;;;;x,,,,,,,
max_weber_desc;Karl Emil Maximilian Weber was a German sociologist and political economist who profoundly influenced social theory, social research, and the discipline of sociology itself. Weber's major works dealt with the rationalization and 'disenchantment' he associated with the rise of capitalism and modernity.;;;;;;;;;;;;x,,,,,
ferdinand_de_saussure;Ferdinand de Saussure;;;;;;;;;;;;x,,,,,,,
ferdinand_de_saussure_desc;Ferdinand de Saussure was a Swiss linguist whose ideas laid a foundation for many significant developments in linguistics in the 20th century. Saussure is widely considered to be one of the fathers of modern linguistics.;;;;;;;;;;;;x,,,,,,,
william_hamilton;William Hamilton;;;;;;;;;;;;x,,,,,,,
william_hamilton_desc;Sir William Rowan Hamilton (4 August 1805 – 2 September 1865) was an Irish physicist, astronomer, and mathematician, who made important contributions to classical mechanics, optics, and algebra. His studies of mechanical and optical systems led him to discover new mathematical concepts and techniques.;;;;;;;;;;;;x,,
soren_kierkegaard;Søren Kierkegaard;;;;;;;;;;;;x,,,,,,,
soren_kierkegaard_desc;Søren Aabye Kierkegaard was a Danish philosopher, theologian and religious author interested in human psychology. He strongly criticized many modern philosophers and the Christianity of the State Church versus the Free Church. Much of his philosophical work deals with the issues of how one lives as a 'single individual', giving priority to concrete human reality over abstract thinking, and highlighting the importance of personal choice and commitment.;;;;;;;;;;;;x,,,,
the_nancy_school;The Nancy School;;;;;;;;;;;;x,,,,,,,
the_nancy_school_desc;The Nancy School was an early French suggestion-centred school of psychotherapy founded by Ambroise-Auguste Liebeault. Whilst its work centred on the application of what they termed 'suggestive therapeutics', they also maintained that hypnosis significantly amplified the efficacy of the suggestions so offered.;;;;;;;;;;;;x,,,,,,
emile_coue;Émile Coué;;;;;;;;;;;;x,,,,,,,
emile_coue_desc;Émile Coué was a French psychologist and pharmacist who introduced a method of psychotherapy and self-improvement based on optimistic autosuggestion. Coue maintained that curing some of our troubles requires a change in our unconscious thought, which can only be achieved by using our imagination.;;;;;;;;;;;;x,,,,,,
neurology;Neurology;;;;;;;;;;;;x,,,,,,,
neurology_desc;Neurology is a medical specialty dealing with disorders of the nervous system. Specifically, it deals with the diagnosis and treatment of all categories of disease involving the central,peripheral, and autonomic nervous systems.;;;;;;;;;;;;x,,,,
alfred_nobel;Alfred Nobel;;;;;;;;;;;;x,,,,,,,
alfred_nobel_desc;Alfred Bernhard Nobel was a Swedish chemist, engineer, innovator, and armaments manufacturer. He is the inventor of dynamite, and in his last will he used his enormous fortune to institute the Nobel Prizes.;;;;;;;;;;;;x,,,
archibald_scott_couper;Archibald Scott Couper;;;;;;;;;;;;x,,,,,,,
archibald_scott_couper_desc;Archibald Scott Couper was a Scottish chemist who proposed an early theory of chemical structure and bonding. He developed the concepts of tetravalent carbon atoms linking together to form large molecules, and that the bonding order of the atoms in a molecule can be determined from chemical evidence.;;;;;;;;;;;;x,,,,,,
florence_nightingale;Florence Nightingale;;;;;;;;;;;;x,,,,,,,
florence_nightingale_desc;Florence Nightingale was a celebrated English nurse, writer and statistician. A Christian universalist, Nightingale believed that God had called her to be a nurse. She came to prominence for her pioneering work in nursing during the Crimean War, where she tended to wounded soldiers. She was dubbed 'The Lady with the Lamp' after her habit of making rounds at night.;;;;;;;;;;;;x,,,,
dmitri_mendeleev;Dmitri Mendeleev;;;;;;;;;;;;x,,,,,,,
dmitri_mendeleev_desc;Dmitri Ivanovich Mendeleev was a Russian chemist and inventory. He is credited as being the creator of the first version of the periodic table of elements. Using the table, he predicted the properties of elements yet to be discovered.;;;;;;;;;;;;x,,,,,,
the_periodic_table;The Periodic Table;;;;;;;;;;;;x,,,,,,,
the_periodic_table_desc;The periodic table of the chemical elements is a tabular display of the chemical elements. Although precursors to this table exist, its invention is generally credited to Russian chemist Dmitri Mendeleev, who intended the table to illustrate recorring trends in properties of the elements.;;;;;;;;;;;;x,,,,,
lenin;Vladimir Lenin;;;;;;;;;;;;x,,,,,,,
lenin_desc;Vladimir Ilyich Lenin was a Russian Marxist revolutionary, author, lawyer, economic theorist, political philosopher as well as the creator of the Soviet Communist Party and the leader of the 1917 October Revolution. As a theorist, his extensive theoretical and philisophical contributions to Marxism produced Leninism.;;;;;;;;;;;;x,,
trotsky;Leon Trotsky;;;;;;;;;;;;x,,,,,,,
trotsky_desc;Leon Trotsky was a Bolshevik revolutionary and Marxist theorist. Trotsky was one of the leaders of the Russian October Revolution, second only to Vladimir Lenin.;;;;;;;;;;;;x,,,,,,
mussolini;Benito Mussolini;;;;;;;;;;;;x,,,,,,,
mussolini_desc;Benito Amilcare Andrea Mussolini was an Italian politician who led the National Fascist Party and is credited with being one of the key figures in the creation of Fascism.;;;;;;;;;;;;x,,,,,,,
prophylactics;Prophylactics;;;;;;;;;;;;x,,,,,,,
prophylactics_desc;The invention of modern methods of voluntary birth control are having a profound effect on the national birth rate, as citizens (particularly the wealthy) are able to exert far more control over when and how often they have children.;;;;;;;;;;;;x,,,,,,
joseph_lister;Joseph Lister;;;;;;;;;;;;x,,,,,,,
joseph_lister_desc;Joseph Lister was a British surgeon and a pioneer of antiseptic surgery, who promoted the idea of sterile surgery while working at the Glasgow Royal Infirmary. Lister successfully introduced carbolic acide to sterilise surgical instruments and to clean wounds, which led to reducing post-operative infections and made surgery safer for patients.;;;;;;;;;;;;x,,,,,
louis_pasteur;Louis Pasteur;;;;;;;;;;;;x,,,,,,,
louis_pasteur_desc;Louis Pasteur was a French chemist and microbioligist who is remembered for his remarkable breakthroughs in the causes and preventions of diseases. His discoveries reduced mortality from puerperal fever, and he created the first vaccine for rabies and anthrax. He was best known to the public for inventing a method to stop milk and wine from causing sickness, a process that came to be called pasteurization.;;;;;;;;;;;;x,,,,,
robert_koch;Robert Koch;;;;;;;;;;;;x,,,,,,,
robert_koch_desc;Rpbert Koch was a Prussian physician who is consdiered one of the founders of microbiology, inspiring such major figures as Paul Ehrlich and Gerhard Domagk.;;;;;;;;;;;;x,,,,,,
cholera_vaccine;Cholera Vaccine;;;;;;;;;;;;x,,,,,,,
cholera_vaccine_desc;A vaccine has been developed which should stop the spread of cholera in our country, and which indeed should be a blow against the affliction throughout the world.;;;;;;;;;;;;x,,,,,,
anaesthesia;Anaesthesia;;;;;;;;;;;;x,,,,,,,
anaesthesia_desc; The development of anaesthesia will allows patients to undergo surgery without the distress and pain they would otherwise experience. It is an incredible advancement in medical technology.;;;;;;;;;;;;x,,,,,,,
antitoxins;Antitoxins;;;;;;;;;;;;x,,,,,,,
antitoxins_desc;The development of antitoxins is an advance that not only allows the medical field to combat poisons, but also to develop and further their understanding of how to kill bacteria and other microorganisms which are responsible for many afflictions.;;;;;;;;;;;;x,,,,,,
vitamins;Vitamins;;;;;;;;;;;;x,,,,,,,
vitamins_desc;Until the development of vitamins, the only method that nutrients could be obtained was solely through food intake. Vitamins will increase the health of our populace greatly.;;;;;;;;;;;;x,,,,,,
sanitation;Sanitation;;;;;;;;;;;;x,,,,,,,
sanitation_desc;It was not until the development of sanitation that the presence of waste and sewage in cities was even considered to be a health issue. Once methods were introduced to remove waste and keep the streets clean, it became possible for rodent infestations to be reduced in size and for cities to rapidly grow.;;;;;;;;;;;;x,,,,,,
small_families;Small Families;;;;;;;;;;;;x,,,,,,,
small_families_desc;Our people are currently focused on improving their lives and the lives of their families, no longer worried as they once were of high mortality. The average family is now considered to be much smaller than it once was, and large numbers of children are no longer encouraged or considered the norm.;;;;;;;;;;;;x,,,,,
medium_families;Medium Families;;;;;;;;;;;;x,,,,,,,
medium_families_desc;A cultural shift has begun which has led to families no longer being as large as they once were. Having many children, in order to see them live to adulthood and carry on tradition, is no longer considered the norm. It is, however, still considered important for families to have as many children as they can afford.;;;;;;;;;;;;x,,,
large_families;Large Families;;;;;;;;;;;;x,,,,,,,
large_families_desc;A cultural shift has begin towards families having many children, with the resulting strain on educational facilities. Having many children is considered to be a sign of success, despite the economic hardships that might otherwise be endured.;;;;;;;;;;;;x,,,,,
thomas_robert_malthus;Thomas Robert Malthus;;;;;;;;;;;;x,,,,,,,
thomas_robert_malthus_desc;Thomas Robert Malthus was a British scholar, influential in political economy and demography. Malthus popularised the economic theory of rent.;;;;;;;;;;;;x,,,,,,
defamation_of_women;Defamation of Woman;;;;;;;;;;;;x,,,,,,,
defamation_of_women_desc;A cultural shift has begun which assigns to women a lesser status than that of men, even beyond their traditional inability to partake in politics. Common thought is that women are lesser creatures, best suited as chattel and as producers of children.;;;;;;;;;;;;x,,,,,
child_labour;Child Labour;;;;;;;;;;;;x,,,,,,,
child_labour_desc;The advancement of the industrial revolution has meant a shortage of workers, and thus industrialists have turned to the cheapest and most plentiful source of labour they can find: children. For many children in the cities, where there is no other work available and their families are already struggling to survive, they have very little choice but to submit themselves to impossible conditions.;;;;;;;;;;;;x,,,,
slums;Slums;;;;;;;;;;;;x,,,,,,,
slums_desc;The influx of people from rural areas to the cities has led to a burgeoning growth in the urban poor, as well as the rapid expansion of poor areas which have come to be known as 'slums'. These are areas plagued by crime and avoided by the wealthy, and ultimately have placed a cap on just how quickly these cities can grow before they become impossible to manage.;;;;;;;;;;;;x,,,,,
deep_mines;Deep Mines;;;;;;;;;;;;x,,,,,,,
deep_mines_desc;The development of new mining techniques, most involving mechanical equipment,has led to the development of mines able to go deeper into the earth than ever before. Labour conditions in these mines are harsh, and accidents not uncommon.;;;;;;;;;;;;x,,,,
smog;Smog;;;;;;;;;;;;x,,,,,,,
smog_desc;The rapid spread of industry and coal-burning fuels has led to the presence of 'smog' in many cities, a combination of smoke and fog which leads to unsanitary urban conditions and many health complications.;;;;;;;;;;;;x,,,,,,
war_torn;War Torn;;;;;;;;;;;;x,,,,,,,
nationalist_agitation;Nationalist Agitation;;;;;;;;;;;;x,,,,,,,
clausewitzian_theory;Clausewitzian Theory;;;;;;;;;;;;x,,,,,,,
clausewitzian_theory_desc;Carl von Clausewitz was a Prussian soldier and German military theorist who stressed the moral and political aspects of war. He espoused a romantic or Hegelian conception of warfare, stressing the dialectic of how opposite factors interact, and noting how unexpected new developments unfolding under the fog of war called for rapid decisions by alert commanders. Clausewitz saw history as a complex check on abstractions that did not accord with experience.;;;;;;;;;;;;x,,,,,
jominian_attitude;Jominian Attitude;;;;;;;;;;;;x,,,,,,,
jominian_attitude_desc;Antoine-Henri Jomini was a general in the French and later Russian service, and one of the most celebrated writers on the Napoleonic art of war. He took the view that the amount of force deployed should be kept to the minimum in order to lower casualties and that war was a science, not an art. While in Russian service, Jomini tried hard to promote a more scientific approach at the general staff academy he helped found.;;;;;;;;;;;;x,,,,
Power_transformer;Power Transformer;;;;;;;;;;;;x,,,,,,,
Power_transformer_desc;The transformer, and Tesla's polyphase and single-phase induction motors, were essential for a combined AC distribution system for both lighting and machinery. Ownership of the rights to the Tesla patents was a key advantage to the Westinghouse Company in offering a complete alternating current power system for both lighting and power.;;;;;;;;;;;;x,,,,,
ship_cannon_building_desc;Methods of constructing large-scale artillery which can be mounted on warships has improved greatly, allowing us the ability to improve the firepower capability across our entire navy.;;;;;;;;;;;;x,,,,,,
become_austria_title;Become Austria;;;;;;;;;;;;x,,,,,,,
become_austria_desc;The time has come to end the dual monarchy and return to our Austrian heritage.;;;;;;;;;;;;x,,,,,,,
militant_trade_union;Militant Trade Union;;;;;;;;;;;;x,,,,,,,
sephardic;Sephardic;;;;;;;;;;;;x,,,,,,,
mycenaean_excavations;Mycenaean Excavations;;;;;;;;;;;;x,,,,,,,
mycenaean_excavations_title;Mycenaean Excavations;;;;;;;;;;;;x,,,,,,,
mycenaean_excavations_desc;The secrets of Ancient Greece await!;;;;;;;;;;;;x,,,,,,,
forced_mycenaean_excavations_title;Forced Mycenaean Excavations;;;;;;;;;;;;x,,,,,,,
forced_mycenaean_excavations_desc;We shall not allow a few misguided locals prevent us from unlocking the secrets of history.;;;;;;;;;;;;x,,,,,,,
EVTDESC19006;Our independence is gradually being undercut and more and more becoming something that only exists on paper, as several foreign Great Powers vie for control over our political institutions. Recently, tensions have erupted between several great powers each vying for dominance over our government. If any of them attempts to assert themselves in $COUNTRY$, it will mean conflict with our government, the other great powers, and possibly even war.;;;;;;;;;;;;x,,
EVTDESC19007;Tensions between ourselves and other Great Powers have erupted regarding dominance over the $FROMCOUNTRY_ADJ$ government. We are forced into a position where we must either assert our position, which will be seen as undercutting $FROMCOUNTRY$'s independence, or back down and lose much of the influence in $FROMCOUNTRY$ we currently hold.;;;;;;;;;;;;x,,,,,
declaration_of_the_rights_of_man;Declaration of the Rights of Man;;;;;;;;;;;;x,,,,,,,
declaration_of_the_rights_of_man_desc;The Declaration of the Rights of Man and of the Citizen, a fundamental document of the French Revolution, defined the individual and collective rights of all the estates of the realm as universal.;;;;;;;;;;;;x,,,,,
caste_privileges;Caste Privilege;;;;;;;;;;;;x,,,,,,,
caste_privileges_desc;An early goal of British Imperialists in India was to create a class of local elites in their own image. They were successful, forming a new caste of wealthy Indians who rose to prominence within the colony.;;;;;;;;;;;;x,,,,,,
sati_abolished;Abolishment of Sati;;;;;;;;;;;;x,,,,,,,
sati_abolished_desc;The abolishment of Sati funeral practices, where a recent widow immolated herself on her husband's grave, was incredibly unpopular in some parts of India.;;;;;;;;;;;;x,,,,,
pig_fat_cartridges;Pig Fat Cartridges;;;;;;;;;;;;x,,,,,,,
pig_fat_cartridges_desc;The issuing of gunpowder cartridges which were believed to be greased with pig fat was considered an incredible insult by Sepoy soldiers, and further evidence of the growing cultural rift between Indians and colonial powers.;;;;;;;;;;;;x,,,,,,
irish_potato_blight;Potato Blight;Le mildiou de la pomme de terre;Kartoffelfäule;;;;;;;;;;;;x;;;;;;;;;;;;;;,,,,,,,
irish_potato_blight_desc;Famine spreads as crops lie, dead and rotting, in our fields.;La famine s'étend tandis que les cultures pourrissent dans nos champs.;Hunger breitet sich aus, weil die Ernte tot und verfaulend auf unseren Feldern liegt.;;;;;;;;;;;;x;;;;;;;;;;;;;;,,,,
irish_republicans;Irish Republicans;;;;;;;;;;;;x,,,,,,,
irish_republicans_desc;Down with the monarchy! An Irish Free State is the only solution!;;;;;;;;;;;;x,,,,,,,
irish_unionists;Irish Unionists;;;;;;;;;;;;x,,,,,,,
irish_unionists_desc;Ireland is a part of the United Kingdom, now and forever more! We will not turn our back on the monarchy!;;;;;;;;;;;;x,,,,,,
adam_smith;Adam Smith;;;;;;;;;;;;x,,,,,,,
adam_smith_desc;Adam Smith was a Scottish Enlightenment philosopher of political economy. He was author of The Theory of Moral Sentiments and An Inquiry into the Nature and Causes of the Wealth of Nations. Smith promoted the central tenement of Capitalism as the individual pursuing his own self-interest, and in so doing, promoting the greater good. He talked about the 'invisible hand' that would guide the actions of individuals and argued against government interference in all but a aspects of the economy.;;;;;;;;;;;;x,,,,,
jean_baptiste_say;Jean-Baptiste Say;;;;;;;;;;;;x,,,,,,,
jean_baptiste_say_desc;Jean-Baptiste Say was a French scholar active in the field of political economy. A contemporary of Adam Smith, he also advocated economic competition and freedom of trade. He wrote the Traité d'économie politique ou simple exposition de la manière dont se forment, se distribuent et se composent les richesses, originally published in 1803. Say's Law of Markets was derived thus from his treatise, 'Inherent in supply is the wherewithal for its own consumption.';;;;;;;;;;;;x,,,
david_ricardo;David Ricardo;;;;;;;;;;;;x,,,,,,,
david_ricardo_desc;David Ricardo was an English political economist who followed the theories of Adam Smith. He wrote his most important work in 1817, titled Principles of Political Economy and Taxation. A great promoter of free trade, his major contribution to classical economics was his Law of Comparative Advantage, where he argued that mutual advantage in trade was always possible if each country concentrated on its resource advantages.;;;;;;;;;;;;x,,,,
alexander_bain;Alexander Bain;;;;;;;;;;;;x,,,,,,,
alexander_bain_desc;An associate of J.S. Mill, Alexander Bain added connections from physiology to associationist psychology, adding the laws of compound and constructive association to those of contiguity, similarity, and frequency. He was known for writing two of the earliest textbooks in psychology in 1855 and 1859, which were used by later experimental psychologists such as William James. His Spencer-Bain principle concerning probability of behavior recalls the later Behaviorist school in its conclusions.;;;;;;;;;;;;x,,
thomas_brown;Thomas Brown;;;;;;;;;;;;x,,,,,,,
