;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME22596;$COUNTRY_ADJ$经济稳定;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC22596;最近有迹象显示$COUNTRY_ADJ$经济正比预期表现得更好，而衰退也比预期结束的更早。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME22606;股市恢复;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC22606;银行家们嗅到了$COUNTRY$股市早期恢复的气味。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME22610;上市公司;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC22610;一种新型股票与债券市场已被引入$COUNTRY$，尤其是在$CAPITAL$一种疯狂的投机买卖已经开始。$COUNTRY_ADJ$经济学家们对股票将对私人投资带来的影响持乐观态度，尽管也有一些人表达了对未来增长可能回落的担忧。现在我们享受着繁荣，但是未来又会怎样呢？;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31503;为了增强匈牙利在$COUNTRY$内的独立，匈牙利语已经被宣布设为匈牙利议会的唯一语言。;Pour renforcer l'indépendance de la Hongrie dans la monarchie double, le hongrois est devenu la seule langue reconnue au sein du parlement hongrois.;Zur St?rkung der Unabh?ngigkeit Ungarns in der Doppelmonarchie wurde Ungarisch im ungarischen Parlament zur einzigen Gesch?ftssprache.;?Hablad húngaro!;Para fortalecer la independencia de Hungría dentro de la doble monarquía, el húngaro pasa a ser el único idioma que se habla en el parlamento húngaro.;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME31510;大奥地利的天命？;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31510;奥地利人总是走一条和他们的德意志同胞稍许不同的路，$COUNTRY$从来没有像北方的国家一样想过要统一大德意志。近来有人说$COUNTRY$无可置疑的支配地位为其赋予了团结整个大德意志在一面旗帜之下的义务。而第一步即是建立一个南德意志邦联，代表我们的政策会更多地关注北方。但这也同样会引起世界其他部分的注意，尤其是那些害怕出现一个统一的德意志超级国家的列强。也有一些建议认为如果我们要着手开始这条路的话，我们也应该考虑授予非德意志的人民一定的自治权，这样我们才能说服列强们相信我们对欧洲的其他部分没有企图。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME31511;$COUNTRY_ADJ$有限自治权;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31511;$FROMCOUNTRY$授予了我们建立一个有限自治政府的权利以赢得我们对他们建立大德意志的默许。$COUNTRY_ADJ$国民中仍有人认为做德意志人的附庸国不会强于过去的情况。不过这只是一部分意见。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME31515;大德意志问题;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31515;奥地利人总是走一条和他们的德意志同胞稍许不同的路，$COUNTRY$从来没有像北方的国家一样想过要统一大德意志。最近一个正在崛起的列强已经准备好将我们拉入大德意志，这受到一些人的质疑。考虑到奥地利内的非德意志民族绝对不会接受这么一个联邦的统治，而且这还会为欧洲强权拉响空前的警报，我们必须想好走哪一条路。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME31516;$FROMCOUNTRY$申请加入德国;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31516;$FROMCOUNTRY_ADJ$$政府成员今天在$CAPITAL$与$COUNTRY_ADJ$政府成员会面表达了他们的国家与我们的联合成为“大德意志”的愿望。他们完全打算不仅要合并他们的德语地区还要合并他们的其他文化地区。尽管这样的一个大德意志会无可置疑地成为矗立于世界之巅的闻所未闻的强权，也有人表示了他们的警告：先不说非德意志民族可能经常发动反抗我们统治的叛乱的事实，世界各列强几乎也必定会反对这样的联合。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME31518;$FROMCOUNTRY$拒绝统一德意志！;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31518;这些天在$CAPITAL$有很多人讨论与$FROMCOUNTRY$一起统一成为“大德意志”的可能性。这样的讨论最终被$FROMCOUNTRY$政府的决定所击垮，他们声明$FROMCOUNTRY_ADJ$道路与$COUNTRY_ADJ$不同。然而也有些$COUNTRY_ADJ$政府内部人士认为这难以接受。我们可以宣称$FROMCOUNTRY$德语地区的主权，尽管这也会无可置疑地摧毁我们与$FROMCOUNTRY_ADJ$关系并惹恼欧洲的强权们。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31519;$FROMCOUNTRY_ADJ$$政府成员今天在$CAPITAL$与$COUNTRY_ADJ$政府成员会面表达了他们的国家与我们的联合成为“大德意志”的愿望。他们对联合的唯一条件是首先承认他们的非德意志地区独立，毫无疑问这可以减小欧洲强权对联合的反对，但是也有人认为欧洲强权们不会对一个统一的德意志超级国家的成立感到高兴。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME31521;$COUNTRY$解体;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31521;奥地利不再。维也纳离去后，帝国剩余部分的政府陷入混乱中，他们都不愿意在没有奥地利政府统一领导的情况下凝聚在一起。这个国家已经分崩离析。帝国的所有部分要么是宣布完全独立要么是打算重新并入他们的祖国。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31530;奥地利人总是走一条和他们的德意志同胞稍许不同的路，$COUNTRY$从来没有像北方的国家一样想过要统一大德意志。最近一个正在崛起的势力已经准备好将我们拉入大德意志，这受到一些人的质疑。考虑到这会为欧洲强权拉响空前的警报, 我们必须想好走哪一条路。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31531;$FROMCOUNTRY$政府成员今天在$CAPITAL$与$COUNTRY_ADJ$政府成员会面表达了他们的国家与我们的联合成为“大德意志”的愿望。尽管这样的一个大德意志会无可置疑地成为矗立于世界之巅的令人闻风丧胆的强权, 也有人表达了他们的警告：世界各列强几乎必定会反对这样的联合。冒着战争的风险联合大德意志值得吗？;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME31550;塞尔维亚问题;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31550;随着最近塞尔维亚地区的骚乱愈发严重，塞尔维亚地方政府要求$COUNTRY_ADJ$统治下更大的自治权。如果不接受的话将会引起进一步的民族骚乱。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME31551;黑山问题;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31551;随着最近塞尔维亚地区的骚乱愈发严重，黑山地方政府要求$COUNTRY_ADJ$统治下更大的自治权。如果不接受的话将会引起进一步的民族骚乱。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME31552;马其顿问题;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31552;随着最近保加利亚地区的骚乱愈发严重，马其顿地方政府要求$COUNTRY_ADJ$统治下更大的自治权。如果不接受的话将会引起进一步的民族骚乱。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32509_NEW;购买阿拉斯加;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC32509_NEW;我们收到来自俄国大使的消息说他们愿意将他们的阿拉斯加殖民地卖给我们，只要价格合理。也许我们应在其他国家抢走之前出价买下它？这块土地现在还不太有价值，但是获得阿拉斯加可以提高我们的威望。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32510_NEW;购买阿拉斯加;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC32510_NEW;我们已经收到来自$FROMCOUNTRY_ADJ$购买阿拉斯加殖民地的开价。我们应该接受吗？;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32512;干涉匈牙利？;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC32512;奥地利的匈牙利革命将会开启一个危险的先例。在$COUNTRY$有太多的少数民族可能正在将匈牙利人的行动当做一种鼓舞，如果我们不做出点表率他们很可能会起义。不管我们与奥地利政府的关系如何，我们必须考虑干涉并阻止匈牙利叛乱分子，否则我们就只好等着同样的起义在自家屋子爆发。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32513;高加索战争;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC32513;自从俄罗斯人二十年前吞并高加索以来，这里的民怨开始持续增长。当地民众与部落群体不满俄罗斯的管理，并宣称他们的家园应该从我们的统治下解放。这已经成为一个棘手的问题，因为叛乱者占领着高地，将他们连根拔除实在要颇费一番功夫。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32515;塔尔图条约;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC32515;现在芬兰已经从$COUNTRY_ADJ$统治中独立，他们的政府试图与我们进行领土谈判。他们对北方一块被称作佩琴加的狭长地域很感兴趣，那可以为他们提供用以抵达北冰洋的天然良港。另外也讨论了俄罗斯对维伊普里的宣称权。如果我们满足他们的期待，$COUNTRY$将会受到国际社会的广泛赞誉，而且我们也会收获一位盟友。但是或许我们根本不需要芬兰做我们的盟友？;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32516;俄罗斯拒绝;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC32516;俄罗斯拒绝签订《塔尔图条约》的决定使我们两个国家间爆发战争的可能性骤升。或许我们应该在俄罗斯人到来并强行夺走卡累利阿之前考虑放弃它？;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32550;购买伯利兹？;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC32550;中美洲的代表们最近来到$CAPITAL$期望能购买$COUNTRY_ADJ$伯利兹。我们应该怎么回应？;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32551;$FROMCOUNTRY$接受！;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC32551;$FROMCOUNTRY$已经同意将伯利兹卖给我们了！中美洲联邦共和国万岁！;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32552;$FROMCOUNTRY$婉拒！;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC32552;$MONARCHTITLE$与$FROMCOUNTRY$关于伯利兹问题的谈判已拖延，因为他们婉拒了售出殖民地的提议。;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME33006;交易获得黑尔戈兰？;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33006;$FROMCOUNTRY$向我们提出一份提案：用黑尔戈兰岛换我们的一块殖民地。对于一座小岛而言这价格实在过于昂贵，但是如果我们不接受就可能导致一场战争。我们应该同意这份协议吗？;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME33007;德国同意;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33007;德国已经同意我们交换黑尔戈兰的提议。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME33008;德国拒绝;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33008;德国已经拒绝我们交换黑尔戈兰的提议。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME33009;为了德意志的荣誉;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33009;阿尔萨斯-洛林的土地理应属于德意志人民。或许现在是从法国人手中夺回这一土地并向世界展示一个团结、光荣的德意志可以做出的伟业的时候了。或者我们也许应该永远放弃我们对这块土地的宣称权，尽管这也要付出损失我们的威望与骄傲的代价。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME33010;阿尔萨斯-洛林已经失去;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33010;我们试图从可恨的法国人手中收复阿尔萨斯-洛林的行动已经失败。许多人建议我们应该放弃我们的宣称权并继续前进，尽管这也会对我们的民族自豪感带来打击。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME33020;三皇同盟;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33020;德皇向$COUNTRY$派遣了一个代表团，他们提议恢复普鲁士、奥地利与俄罗斯在拿破仑被击败后曾经缔结的神圣同盟。这样的同盟能否奏效很令人怀疑，但是这个主意还是值得考虑的。毕竟与其不断地与德国人冲突，$COUNTRY$还有其他的关注。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME33025;西属太平洋;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC33025;在丢失了我们位于马尼拉的殖民基地后，在太平洋各岛的管理变得越来越困难。$FROMCOUNTRY$政府已经与我们接洽，他们表达了购买我们在加罗林与马里亚纳群岛的剩余领地的意愿。尽管价格并不尽如人意，但是那些岛屿本身并不值得我们煞费苦心地管理。另一件值得注意的事是，如果我们拒绝的话，$FROMCOUNTRY$可能会用武力夺取。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME35305;利比亚战争;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC35305;的黎波里和昔兰尼加曾经属于意大利，而它们也应该再次属于她。我们应该得到一块殖民地！;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36215_NEW;冰岛的地方自治;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36215_NEW;冰岛议会已经投票要求授予地方自治，议会宣布是获取更大的自由的时候了。在他们的计划里，$COUNTRY$将继续控制冰岛的外交与防务。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36709;尽管通过武力，比利时早已在1831年的比利时革命后确立了事实上的独立状态，但是这种独立在法理上仍然站不住脚，而且我们也仍持有对比利时的宣称权。英国人最近提出了一条折中的办法：我们只要放弃宣称权并保证比利时的中立性，我们就会得到卢森堡的莱茵部分作为我们的附庸国，同时我们也会受到欧洲列强的广泛赞许。当然，这一切还需要比利时接受条约。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36710;伦敦条约;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36710;在一个由英国人居中协调的会议中，荷兰已经提出签署一份放弃所有对比利时的主权宣称的条约，但代价是要让卢森堡从属于荷兰。有人认为这代价过于巨大，我们不应该贸然签署这一条约。但这或许是我们与荷兰人和解的唯一机会。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36711;比利时签订了条约;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36711;比利时政府同意了伦敦条约中的各项条款。我们已放弃所有针对他们的主权宣称，作为回报我们控制了卢森堡。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36712;比利时拒绝了条约;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36712;比利时政府拒绝了伦敦条约中的各项条款。这一愚蠢之举只会为战争爆发煽风点火，但似乎比利时人也不准备做丝毫让步。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36715;阿姆斯特丹的陷落;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36715;虽然我们做出了不懈的努力，难以置信的事还是发生了：阿姆斯特丹陷落。看起来除了向比利时人投降以及允许他们提出条件以外我们别无选择。如果他们够仁慈的话，我们只会被简单地要求放弃对南尼德兰的宣称权，不然就会要求我们割地，当然相应地这也定会激怒欧洲强权。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36716;荷兰人投降;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36716;我们的军队已经巩固了对阿姆斯特丹的控制，并已证明他们在战争当中的优势地位。现在荷兰人除了接受我们提出的任何条件以外别无选择。欧洲强权正推动和平与调解，他们希望比利时维持现状而不是变得过于强大。当然我们也可以冒着激怒他们的风险考虑夺取一些领土。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36943;新西兰殖民地;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36943;在当地被称作“帕克哈”的欧洲殖民者的到来导致大片土地从毛利人手中被卖出。这加剧了当地大部分毛利人对欧洲人存在的反抗以及对英国人破坏《怀唐依条约》的谴责。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36950;丹麦的黄金海岸;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36950;丹麦的黄金海岸存在于阿散蒂联邦的海岸，主要位于阿克拉城边的基督堡要塞。丹麦人愿意将这一土地卖给我们，尽管这也可能导致我们与阿散蒂政府爆发冲突，他们会将这一举动当做对他们的领土的侵犯。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36955;与缅甸的冲突;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36955;一名英国海军准将最近被派遣至缅甸协商关于1826年英缅战争后签署的杨达波条约的几项内容，结果导致了海军与缅甸人在可疑情况下的对峙。虽然许多人称海军准将是“不理性的沙文主义者”，英国人假若就此罢休必会损失大量威望。;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36960;黄金海岸条约;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
