;;;;;;;;;;;;;x
DON_fascist_dictatorship;哥萨克;;;;;;;;;;;;x
DON_ADJ;哥萨克的;;;;;;;;;;;;x
DON_conservative;保守派;;;;;;;;;;;x
DON_liberal;自由派;;;;;;;;;;;x
DON_reactionary;酋长派;;;;;;;;;;;x
DON_anarcho_liberal;无政府主义派;;;;;;;;;;;x
DON_socialist;社会主义派;;;;;;;;;;;x
DON_communist;共产主义派;;;;;;;;;;;x
DON_fascist;国家派;;;;;;;;;;;x
DRA;达罗毗茶斯坦;;;;;;;;;;;;x
DRA_absolute_monarchy;达罗毗茶帝国;;;;;;;;;;;;x
DRA_fascist_dictatorship;达罗毗茶邦;;;;;;;;;;;;x
DRA_ADJ;达罗毗荼的;;;;;;;;;;;;x
DUR;普什图尼斯坦;;;;;;;;;;;;x
DUR_ADJ;普什图的;;;;;;;;;;;;x
DUR_absolute_monarchy;杜兰尼;;;;;;;;;;;;x
DUR_prussian_constitutionalism;杜兰尼帝国;;;;;;;;;;;;x
DUR_hms_government;杜兰尼帝国;;;;;;;;;;;;x
DUR_absolute_monarchy_ADJ;杜兰尼的;;;;;;;;;;;;x
DUR_prussian_constitutionalism_ADJ;杜兰尼的;;;;;;;;;;;;x
DUR_hms_government_ADJ;杜兰尼的;;;;;;;;;;;;x
DUR_fascist_dictatorship;杜兰尼共和国;;;;;;;;;;;;x
DUR_fascist_dictatorship_ADJ;杜兰尼的;;;;;;;;;;;;x
ENL;英格兰;;;;;;;;;;;;;x
ENL_ADJ;英国的;;;;;;;;;;;;;x
ENT;恩特雷里奥斯;;;;;;;;;;;;;x
ENT_ADJ;恩特雷里奥斯的;;;;;;;;;;;;;x
ENT_conservative;白党;;;;;;;;;;;;;x
ENT_conservative_2;国民党;;;;;;;;;;;;;x
ENT_liberal;自由党;;;;;;;;;;;;;x
ENT_liberal_2;民主党;;;;;;;;;;;;;x
ENT_socialist;蓝党;;;;;;;;;;;;;x
ENT_conservative_3;恩特雷里奥斯统一联盟;;;;;;;;;;;;;x
ENT_communist;共产党;;;;;;;;;;;;;x
ENT_liberal_3;自由派;;;;;;;;;;;;;x
ENT_reactionary;民族党;;;;;;;;;;;;;x
ENT_anarcho_liberal;激进党;;;;;;;;;;;;;x
ENT_socialist_2;社会党;;;;;;;;;;;;;x
ENT_fascist;法西斯党;;;;;;;;;;;;;x
ERT;厄立特里亚;;;;;;;;;;;;x
ERT_ADJ;厄立特里亚的;;;;;;;;;;;;x
ERT_conservative;皇室派;;;;;;;;;;;;x
ERT_liberal;自由派;;;;;;;;;;;;x
ERT_reactionary;民族主义派;;;;;;;;;;;;x
ERT_anarcho_liberal;激进派;;;;;;;;;;;;x
ERT_socialist;社会主义派;;;;;;;;;;;;x
ERT_communist;共产主义派;;;;;;;;;;;;x
ERT_fascist;法西斯派;;;;;;;;;;;;x
FIJ;斐济;;;;;;;;;;;;x
FIJ_ADJ;斐济的;;;;;;;;;;;;x
FIU;阜姆;;;;;;;;;;;x
FIU_ADJ;阜姆的;;;;;;;;;;;x
FIU_fascist_dictatorship;意摄卡拉诺;;;;;;;;;;;x
FIU_bourgeois_dictatorship;意摄的卡拉诺;;;;;;;;;;;x
FIU_presidential_dictatorship;意摄卡拉诺;;;;;;;;;;;x
FIU_democracy;阜姆自由邦;;;;;;;;;;;x
FIU_liberal;自由党;;;;;;;;;;;;x
FIU_conservative;自治党;;;;;;;;;;;;x
FIU_reactionary;民族主义派;;;;;;;;;;;;x
FIU_socialist;阜姆社会党;;;;;;;;;;;x
FIU_communist;阜姆共产党;;;;;;;;;;;x
FIU_anarcho_liberal;激进派;;;;;;;;;;;;x
FIU_fascist;法西斯派;;;;;;;;;;;;x
FJN;福建;;;;;;;;;;;;x
FJN_ADJ;福建的;;;;;;;;;;;;x
FJN_presidential_dictatorship;闽系军阀;;;;;;;;;;;;x
FJN_fascist_dictatorship;福建共和国;;;;;;;;;;;;x
FJN_fascist_dictatorship_ADJ;福建的;;;;;;;;;;;;x
FJN_reactionary;北洋派;;;;;;;;;;;;x
FJN_socialist;中国国家社会党;;;;;;;;;;;x
FJN_communist;中国共产党;;;;;;;;;;x
FJN_liberal;中国自由党;;;;;;;;;;;x
FJN_conservative;中国国民党;;;;;;;;;;;;x
FJN_fascist;闽人党;;;;;;;;;;;x
FJN_anarcho_liberal;无政府主义派;;;;;;;;;;;;x
FRA_liberal;共和派;;;;;;;;;x
FRA_liberal_2;自由联盟;;;;;;;;;;;;x
FRA_liberal_3;自由共和派;;;;;;;;;;;;x
FRA_conservative;奥尔良派;;;;;;;;;x
FRA_conservative_2;波拿巴派;;;;;;;;;x
FRA_conservative_3;温和共和派;;;;;;;;;x
FRA_conservative_4;奥尔良派;;;;;;;;;x
FRA_conservative_5;保皇党;;;;;;;;;x
FRA_fascist;火十字团;;;;;;;;;;;;x
FSA;美利坚自由邦;;;;;;;;;;;;x
FSA_ADJ;自由美国的;;;;;;;;;;;;x
FSA_absolute_monarchy;自由美利坚帝国;;;;;;;;;;;;x
FSA_prussian_constitutionalism;自由美利坚帝国;;;;;;;;;;;;x
FSA_proletarian_dictatorship;自由美利坚共和国;;;;;;;;;;;;x
FSM;密克罗尼西亚;;;;;;;;;;;;x
FSM_ADJ;密克罗尼西亚的;;;;;;;;;;;;x
FSM_liberal;自由党;;;;;;;;;;;;x
FSM_conservative;保守党;;;;;;;;;;;;x
FSM_reactionary;民族党;;;;;;;;;;;;x
FSM_socialist;劳工党;;;;;;;;;;;;;x
FSM_anarcho_liberal;激进党;;;;;;;;;;;;x
FSM_communist;共产党;;;;;;;;;;;;x
FSM_fascist;法西斯党;;;;;;;;;;;;x
galicio_asturian;加利西亚-阿斯图里亚斯人;;;;;;;;;;;x
GAB;加蓬;;;;;;;;;;;;x
GAB_ADJ;加蓬的;;;;;;;;;;;;x
GCO;大哥伦比亚;;;;;;;;;;;;x
GCO_ADJ;哥伦比亚的;;;;;;;;;;;;x
GCO_absolute_monarchy;新格拉纳达;;;;;;;;;;;;x
GCO_prussian_constitutionalism;新格拉纳达;;;;;;;;;;;;x
GCO_hms_government;新格拉纳达;;;;;;;;;;;;x
GCO_absolute_monarchy_ADJ;新格拉纳达的;;;;;;;;;;;;x
GCO_prussian_constitutionalism_ADJ;新格拉纳达的;;;;;;;;;;;;x
GCO_hms_government_ADJ;新格拉纳达的;;;;;;;;;;;;x
GLC;加利西亚;;;;;;;;;;;;;x
GLC_ADJ;加利西亚的;;;;;;;;;;;;;x
GLC_conservative;温和党;;;;;;;;;;;;x;;;;;;;;;;;;;;
GLC_liberal;进步党;;;;;;;;;;;;;x;;;;;;;;;;;;;;
GLC_reactionary;民族党;;;;;;;;;;;;;x;;;;;;;;;;;;;;
GLC_socialist;社会党;;;;;;;;;;;;x;;;;;;;;;;;;;;
GLC_communist;地区联盟;;;;;;;;;;;;x;;;;;;;;;;;;;;
GLC_anarcho_liberal;激进党;;;;;;;;;;;;x;;;;;;;;;;;;;;
GLC_fascist;法西斯党;;;;;;;;;;;;;x;;;;;;;;;;;;;;
GLM;加利西亚-沃里尼亚;;;;;;;;;;x;;;;;;;;;;;;;;
GLM_ADJ;加利西亚的;;;;;;;;;;x;;;;;;;;;;;;;;
GMB;冈比亚;;;;;;;;;;;;x
GMB_ADJ;冈比亚的;;;;;;;;;;;;x
GMJ;国民军;;;;;;;;;;;;;x
GMJ_ADJ;陕西的;;;;;;;;;;;;;;x
GMJ_reactionary;北洋派;;;;;;;;;;;;x
GMJ_socialist;中国国家社会党;;;;;;;;;;;;x
GMJ_communist;中国共产党;;;;;;;;;;x
GMJ_liberal;中国自由党;;;;;;;;;;;x
GMJ_conservative;中国国民党;;;;;;;;;;;x
GMJ_fascist;中国青年党;;;;;;;;;;;x
GMJ_anarcho_liberal;无政府主义派;;;;;;;;;;;;x
GNE;几内亚;;;;;;;;;;;;x
GNE_ADJ;几内亚的;;;;;;;;;;;;x
GNG;广东;;;;;;;;;;;;x
GNG_ADJ;广东的;;;;;;;;;;;;x
GNG_presidential_dictatorship;粤系军阀;;;;;;;;;;;;x
GNG_reactionary;北洋派;;;;;;;;;;;;x
GNG_socialist;中国国家社会党;;;;;;;;;;;x
GNG_communist;中国共产党;;;;;;;;;;;x
GNG_liberal;中国自由党;;;;;;;;;;;x
GNG_conservative;中国国民党;;;;;;;;;;;;x
GNG_fascist;中国青年党;;;;;;;;;;;x
GNG_anarcho_liberal;自由党;;;;;;;;;;;;x
GRA;格林纳达;;;;;;;;;;;;x
GRA_ADJ;格林纳达的;;;;;;;;;;;;x
GUY;圭亚那;;;;;;;;;;;;;x
GUY_ADJ;圭亚那的;;;;;;;;;;;;;x
GUY_conservative;荷兰派;;;;;;;;;;;;;x
GUY_liberal;法国派;;;;;;;;;;;;;x
GUY_socialist;茹林维尔特党;;;;;;;;;;;;;x
GUY_communist;英属圭亚那劳工联盟;;;;;;;;;;;;;x
GUY_reactionary;英国派;;;;;;;;;;;;;x
GUY_anarcho_liberal;美国派;;;;;;;;;;;;;x
GUY_fascist;团结党;;;;;;;;;;;;;x
GXI;广西;;;;;;;;;;;x
GXI_presidential_dictatorship;桂系军阀;;;;;;;;;;;x
HAL;哈伊勒;;;;;;;;;;;;x
HAL_ADJ;哈伊勒的;;;;;;;;;;;;x
HAL_absolute_monarchy_ADJ;拉希德的;;;;;;;;;;;;x
HAL_prussian_constitutionalism_ADJ;拉希德的;;;;;;;;;;;;x
HAL_hms_government_ADJ;拉希德的;;;;;;;;;;;;x
HAL_reactionary;哈伊勒阿拉伯党;;;;;;;;;;;;x
HAL_conservative;穆斯林中央党;;;;;;;;;;;;x
HAL_liberal;哈伊勒左翼民主党;;;;;;;;;;;;x
HAL_anarcho_liberal;无政府自由派;;;;;;;;;;;;x
HAL_socialist;哈伊勒社会复兴党;;;;;;;;;;;;x
HAL_communist;哈伊勒共产党;;;;;;;;;;;;x
HAL_fascist;未来党;;;;;;;;;;;;x
HDU;印度斯坦;;;;;;;;;;;;x
HDU_ADJ;印度斯坦的;;;;;;;;;;;;x
HNN;湖南;;;;;;;;;;;;x
HNN_ADJ;湖南的;;;;;;;;;;;;x
HNN_presidential_dictatorship;湘系军阀;;;;;;;;;;;;x
HNN_reactionary;北洋派;;;;;;;;;;;;x
HNN_socialist;中国国家社会党;;;;;;;;;;;x
HNN_communist;中国共产党;;;;;;;;;;x
HNN_liberal;中国自由党;;;;;;;;;;;x
HNN_conservative;中国国民党;;;;;;;;;;;;x
HNN_fascist;中国青年党;;;;;;;;;;;x
HNN_anarcho_liberal;无政府主义派;;;;;;;;;;;;x
HOL_anarcho_liberal;激进党;;;;;;;;;;;;x
HUI;安徽;;;;;;;;;;;;x
HUI_ADJ;安徽的;;;;;;;;;;;;x
HUI_presidential_dictatorship;晥系军阀;;;;;;;;;;;;x
HUI_reactionary;北洋派;;;;;;;;;;;;x
HUI_socialist;中国国家社会党;;;;;;;;;;;x
HUI_communist;中国共产党;;;;;;;;;;x
HUI_liberal;自由党;;;;;;;;;;;x
HUI_conservative;中国国民党;;;;;;;;;;;;x
HUI_fascist;中国青年党;;;;;;;;;;;x
HUI_anarcho_liberal;无政府主义派;;;;;;;;;;;;x
IBR;伊比利亚;;;;;;;;;;;;;x
IBR_ADJ;伊比利亚的;;;;;;;;;;;;;x
INO;印度尼西亚;;;;;;;;;x
INO_ADJ;印尼的;;;;;;;;;x
INO_conservative;皇室派;;;;;;;;;;;;x
INO_liberal;自由派;;;;;;;;;;;;x
INO_reactionary;民族主义派;;;;;;;;;;;;x
INO_anarcho_liberal;激进派;;;;;;;;;;;;x
INO_socialist;社会主义派;;;;;;;;;;;;x
INO_communist;共产主义派;;;;;;;;;;;;x
INO_fascist;法西斯派;;;;;;;;;;;;x
IOM;马恩岛;;;;;;;;;x
IOM_ADJ;马恩岛的;;;;;;;;;x
IOM_liberal;自由党;;;;;;;;;;;x
IOM_conservative;人民政治协会;;;;;;;;;;;x
IOM_reactionary;民族党;;;;;;;;;;;x
IOM_socialist;工党;;;;;;;;;;;x
IOM_anarcho_liberal;积极行动组;;;;;;;;;;;x
IOM_communist;共产党;;;;;;;;;;;x
IOM_fascist;马恩之子;;;;;;;;;;;x
ITA_reactionary;君主派;;;;;;;;;x
ITA_conservative;自由右翼;;;;;;;;;;x
ITA_liberal;自由左翼;;;;;;;;;;x
ITA_liberal_2;意大利共和党;;;;;;;;;x
ITA_conservative_2;意大利自由党;;;;;;;;;x
ITA_conservative_3;意大利民众党;;;;;;;;;x
ITA_socialist;意大利社会党;;;;;;;;;x
ITA_anarcho_liberal;激进自由左翼;;;;;;;;;x
ITA_communist;意大利共产党;;;;;;;;;x
ITA_fascist;意大利国家法西斯党;;;;;;;;;x
IVC;象牙海岸;;;;;;;;;;;;x
IVC_ADJ;象牙海岸的;;;;;;;;;;;;x
IZH;因格里亚;;;;;;;;;;;;x
IZH_ADJ;因格里亚的;;;;;;;;;;;;x
JAM;牙买加;;;;;;;;;x
JAM_ADJ;牙买加的;;;;;;;;;x
JAM_conservative;保守党;;;;;;;;;;;x
JAM_liberal;自由党;;;;;;;;;;;x
JAM_reactionary;民族团结同盟;;;;;;;;;;;x
JAM_socialist;人民政治党;;;;;;;;;;;x
JAM_communist;工党;;;;;;;;;;;x
JAM_anarcho_liberal;激进党;;;;;;;;;;;x
JAM_fascist;法西斯党;;;;;;;;;;;x
JAP_absolute_monarchy;日本朝廷;;;;;;;;;;;x
JAP_reactionary;反动党;;;;;;;;;;;;;x;;;;;;;;;;;;;;
JAP_conservative;立宪帝政党;;;;;;;;;;;;x;;;;;;;;;;;;;;
JAP_conservative_2;立宪改进党;;;;;;;;;;;;x;;;;;;;;;;;;;;
JAP_reactionary_2;反动党;;;;;;;;;;;;x;;;;;;;;;;;;;;
JAP_conservative_3;奋起日本;;;;;;;;;;;;x;;;;;;;;;;;;;;
JAP_liberal;爱国社;;;;;;;;;;;;x;;;;;;;;;;;;;;
JAP_socialist;社会党;;;;;;;;;;;;x;;;;;;;;;;;;;;
JAP_anarcho_liberal;维新政党·新风;;;;;;;;;;;;x;;;;;;;;;;;;;;
JAP_communist;共产党;;;;;;;;;;;;x;;;;;;;;;;;;;;
JAP_fascist;国本社;;;;;;;;;;;;x;;;;;;;;;;;;;;
JNG;海峡群岛;;;;;;;;;x
JNG_ADJ;海峡群岛的;;;;;;;;;x
JNG_liberal;自由派;;;;;;;;;;;x
JNG_conservative;保守派;;;;;;;;;;;x
JNG_reactionary;君主派;;;;;;;;;;;x
JNG_socialist;劳动派;;;;;;;;;;;;x
JNG_anarcho_liberal;无政府主义派;;;;;;;;;;;x
JNG_communist;激进派;;;;;;;;;;;x
JNG_fascist;诺曼派;;;;;;;;;;;x
JOR;约旦;;;;;;;;;;;;;x
JOR_ADJ;约旦的;;;;;;;;;;;;;x
JOR_reactionary;约旦阿拉伯党;;;;;;;;;;;;x
JOR_conservative;穆斯林中央党;;;;;;;;;;;;x
JOR_liberal;约旦左翼民主党;;;;;;;;;;;;x
JOR_anarcho_liberal;无政府自由派;;;;;;;;;;;;x
JOR_socialist;约旦阿拉伯社会复兴党;;;;;;;;;;;;x
JOR_communist;约旦共产党;;;;;;;;;;;;x
JOR_fascist;未来党;;;;;;;;;;;;x
KAG;中部;;;;;;;;;;;;;x
KAG_ADJ;中部的;;;;;;;;;;;;;x
KAG_absolute_monarchy;加贺;;;;;;;;;;;;;x
KAG_prussian_constitutionalism;加贺;;;;;;;;;;;;;x
KAG_hms_government;加贺;;;;;;;;;;;;;x
KAG_absolute_monarchy_ADJ;前田的;;;;;;;;;;;;;x
KAG_prussian_constitutionalism_ADJ;前田的;;;;;;;;;;;;;x
KAG_hms_government_ADJ;前田的;;;;;;;;;;;;;x
KAM;堪察加;;;;;;;;;;;;;x
KAM_ADJ;堪察加的;;;;;;;;;;;;;x
KAM_presidential_dictatorship;远东共和国;;;;;;;;;;;;;x
KAM_bourgeois_dictatorship;远东共和国;;;;;;;;;;;;;x
KAM_proletarian_dictatorship;远东共和国;;;;;;;;;;;;;x
KAM_conservative;保守派;;;;;;;;;;;x
KAM_liberal;自由派;;;;;;;;;;;x
KAM_reactionary;可汗派;;;;;;;;;;;x
KAM_anarcho_liberal;无政府主义派;;;;;;;;;;;x
KAM_socialist;社会主义派;;;;;;;;;;;x
KAM_communist;共产主义派;;;;;;;;;;;x
KAM_fascist;民族主义派;;;;;;;;;;;;x
KAZ;哈萨克斯坦;;;;;;;;;;;;;x
KAZ_ADJ;哈萨克的;;;;;;;;;;;;;x
KAZ_conservative;保守派;;;;;;;;;;;x
KAZ_liberal;自由派;;;;;;;;;;;x
KAZ_reactionary;可汗派;;;;;;;;;;;x
KAZ_anarcho_liberal;无政府主义派;;;;;;;;;;;x
KAZ_socialist;社会主义派;;;;;;;;;;;x
KAZ_communist;共产主义派;;;;;;;;;;;x
KAZ_fascist;民族主义派;;;;;;;;;;;x
KCH;克钦;;;;;;;;;;;;;x
KCH_ADJ;克钦的;;;;;;;;;;;;;x
KDS;库尔德斯坦;;;;;;;;;;;;;x
KDS_ADJ;库尔德的;;;;;;;;;;;;;x
KDS_conservative;米拉议会;;;;;;;;;;;;;x
KDS_conservative_2;库尔德斯坦党;;;;;;;;;;;;x
KDS_liberal;自由党;;;;;;;;;;;;;x
KDS_liberal_2;希望党;;;;;;;;;;;;x
KDS_liberal_3;爱国者联盟;;;;;;;;;;;;;x
KDS_reactionary;长老委员会;;;;;;;;;;;;;x
KDS_reactionary_2;伊斯兰运动;;;;;;;;;;;;;x
KDS_anarcho_liberal;激进派;;;;;;;;;;;;;x
KDS_socialist;工党;;;;;;;;;;;;;x
KDS_socialist_2;社会党;;;;;;;;;;;;;x
KDS_fascist;复兴党;;;;;;;;;;;;;x
KDS_communist;社会党;;;;;;;;;;;;;x
KER;康沃尔;;;;;;;;;x
KER_ADJ;康沃尔的;;;;;;;;;x
KER_conservative;保守党;;;;;;;;;;;x
KER_liberal;自由党;;;;;;;;;;;x
KER_reactionary;民族党;;;;;;;;;;;;x
KER_socialist;工党;;;;;;;;;;;x
KER_communist;矿工与渔民党;;;;;;;;;;;x
KER_anarcho_liberal;激进党;;;;;;;;;;;x
KER_fascist;康沃尔党;;;;;;;;;;;;x
KIT;圣基茨;;;;;;;;;;;;x
KIT_ADJ;圣基茨的;;;;;;;;;;;;x
KLM;加里曼丹;;;;;;;;;;;;;x
KLM_ADJ;加里曼丹的;;;;;;;;;;;;;x
KMK;卡尔梅克;;;;;;;;;;;;x
KMK_fascist_dictatorship;卡尔梅克汗国;;;;;;;;;;;;x
KMK_proletarian_dictatorship;卡尔梅克共和国;;;;;;;;;;;;x
KMK_ADJ;卡尔梅克的;;;;;;;;;;;;x
KMK_conservative;保守派;;;;;;;;;;;x
KMK_liberal;自由派;;;;;;;;;;;x
KMK_reactionary;可汗派;;;;;;;;;;;x
KMK_anarcho_liberal;无政府主义派;;;;;;;;;;;x
KMK_socialist;社会主义派;;;;;;;;;;;x
KMK_communist;共产主义派;;;;;;;;;;;x
KMK_fascist;蒙古派;;;;;;;;;;;x
KMT;中华民国;;;;;;;;;;;;x
KMT_ADJ;民国的;;;;;;;;;;;;x
KMT_conservative;皇室派;;;;;;;;;;;;;x;;;;;;;;;;;;;;
KMT_conservative_2;自强派;;;;;;;;;;;;;x;;;;;;;;;;;;;;
KMT_liberal;维新派;;;;;;;;;;;;;x;;;;;;;;;;;;;;
KMT_reactionary;保守党;;;;;;;;;;;;x;;;;;;;;;;;;;;
KMT_reactionary_2;国民党（杨）;;;;;;;;;;;;x
KMT_anarcho_liberal;无政府主义派;;;;;;;;;;;;x;;;;;;;;;;;;;;
KMT_liberal_2;国民党（孙）;;;;;;;;;;;;;x;;;;;;;;;;;;;;
KMT_liberal_3;冯玉祥;;;;;;;;;;;;;x;;;;;;;;;;;;;;
KMT_socialist;中国国家社会党;;;;;;;;;;;;x;;;;;;;;;;;;;;
KMT_communist;中国共产党;;;;;;;;;;;;x;;;;;;;;;;;;;;
KMT_fascist;中国青年党;;;;;;;;;;;;x;;;;;;;;;;;;;;
KMT_conservative_4;国民党（蒋）;;;;;;;;;;;;x;;;;;;;;;;;;;;
KNY;肯尼亚;;;;;;;;;;;;x
KNY_ADJ;肯尼亚的;;;;;;;;;;;;x
KRL;卡累利阿;;;;;;;;;;;;x
KRL_ADJ;卡累利阿的;;;;;;;;;;;;x
KRL_conservative;芬兰党;;;;;;;;;;x;;;;;;;;;;;;;;
KRL_conservative_2;瑞典党;;;;;;;;;;x;;;;;;;;;;;;;;
KRL_liberal;青年芬兰党;;;;;;;;;;x;;;;;;;;;;;;;;
KRL_liberal_2;进步党;;;;;;;;;;x;;;;;;;;;;;;;;
KRL_reactionary;民族党;;;;;;;;;;x;;;;;;;;;;;;;;
KRL_socialist;社民党;;;;;;;;;;x;;;;;;;;;;;;;;
KRL_anarcho_liberal;积极抵抗党;;;;;;;;;;x;;;;;;;;;;;;;;
KRL_communist;赤卫队;;;;;;;;;;x;;;;;;;;;;;;;;
KRL_fascist;法西斯党;;;;;;;;;;;x;;;;;;;;;;;;;;
KRN;卡纳塔克;;;;;;;;;;;;x
KRN_ADJ;卡纳塔克的;;;;;;;;;;;;x
KRN_democracy;泰米尔纳德邦;;;;;;;;;;;;x
KRN_democracy_ADJ;泰米尔纳德的;;;;;;;;;;;;x
KRN_fascist_dictatorship;泰米尔纳德邦;;;;;;;;;;;;x
KRN_fascist_dictatorship_ADJ;泰米尔纳德的;;;;;;;;;;;;x
KRN_bourgeois_dictatorship;泰米尔纳德邦;;;;;;;;;;;;x
KRN_bourgeois_dictatorship_ADJ;泰米尔纳德的;;;;;;;;;;;;x
KRN_proletarian_dictatorship;卡纳提克共和国;;;;;;;;;;;;x
KRN_proletarian_dictatorship_ADJ;卡纳提克的;;;;;;;;;;;;x
KRN_conservative;皇室派;;;;;;;;;;;;x;;;;;;;;;;;;;;
KRN_liberal;自由派;;;;;;;;;;;;x;;;;;;;;;;;;;;
KRN_reactionary;民族主义派;;;;;;;;;;;x;;;;;;;;;;;;;;
KRN_anarcho_liberal;激进派;;;;;;;;;;;;x;;;;;;;;;;;;;;
KRN_socialist;社会党;;;;;;;;;;;;x;;;;;;;;;;;;;;
KRN_communist;共产党;;;;;;;;;;;;x;;;;;;;;;;;;;;
KRN_fascist;法西斯派;;;;;;;;;;;;x;;;;;;;;;;;;;;
KRY;克拉斯诺亚尔斯克;;;;;;;;;;;;;x
KRY_ADJ;乌戈尔的;;;;;;;;;;;;;x
KRY_conservative;保守派;;;;;;;;;;;x
KRY_liberal;自由派;;;;;;;;;;;x
KRY_reactionary;可汗派;;;;;;;;;;;x
KRY_anarcho_liberal;无政府主义派;;;;;;;;;;;x
KRY_socialist;社会主义派;;;;;;;;;;;x
KRY_communist;共产主义派;;;;;;;;;;;x
KRY_fascist;民族主义派;;;;;;;;;;;x
KWT;科威特;;;;;;;;;;;x
KWT_ADJ;科威特的;;;;;;;;;;;x
KTI;库泰;;;;;;;;;;;;;x;
KTI_ADJ;库泰的;;;;;;;;;;;;;x;
KTI_conservative;保守派;;;;;;;;;;;;x
KTI_liberal;自由派;;;;;;;;;;;;x
KTI_reactionary;民族主义派;;;;;;;;;;;;x
KTI_anarcho_liberal;激进派;;;;;;;;;;;;x
KTI_socialist;社会主义派;;;;;;;;;;;;x
KTI_communist;共产主义派;;;;;;;;;;;;x
KTI_fascist;法西斯派;;;;;;;;;;;;x
KUK_democracy;奥匈联邦;;;;;;;;;;;;x
KUK_democracy_ADJ;奥匈的;;;;;;;;;;;;x
KYR;吉尔吉斯斯坦;;;;;;;;;;;;;x
KYR_ADJ;吉尔吉斯的;;;;;;;;;;;;;x
KYR_conservative;皇室派;;;;;;;;;;;x;;;;;;;;;;;;;;
KYR_liberal;自由派;;;;;;;;;;;;x;;;;;;;;;;;;;;
KYR_reactionary;民族主义派;;;;;;;;;;;x;;;;;;;;;;;;;;
KYR_anarcho_liberal;激进派;;;;;;;;;;;;x;;;;;;;;;;;;;;
KYR_socialist;社会主义派;;;;;;;;;;;x;;;;;;;;;;;;;;
KYR_communist;共产主义派;;;;;;;;;;;x;;;;;;;;;;;;;;
KYR_fascist;法西斯派;;;;;;;;;;;x
LAN_ADJ;兰芳的;;;;;;;;;;;;x
LAN;兰芳;;;;;;;;;;;;x
LAN_conservative;保守公司;;;;;;;;;;;;x
LAN_liberal;自由公司;;;;;;;;;;;;x
LAN_reactionary;民族公司;;;;;;;;;;;;x
LAN_anarcho_liberal;激进公司;;;;;;;;;;;;x
LAN_socialist;社会公司;;;;;;;;;;;;x
LAN_communist;共产公司;;;;;;;;;;;;x
LAN_fascist;法西斯公司;;;;;;;;;;;;x
LBY;利比亚;;;;;;;;;;;;x
LBY_ADJ;利比亚的;;;;;;;;;;;;x
LBN;黎巴嫩;;;;;;;;;;;;;x
LBN_ADJ;黎巴嫩的;;;;;;;;;;;;;x
LBN_liberal;;民主复兴;;;;;;;;;;;x
LBN_conservative;自由爱国运动;;;;;;;;;;;;x
LBN_socialist;进步社会党;;;;;;;;;;;;x
LBN_reactionary;阿拉伯民族运动;;;;;;;;;;;;x
LBN_anarcho_liberal;民族自由派;;;;;;;;;;;;x
LBN_communist;黎巴嫩共产党;;;;;;;;;;;;x
LBN_fascist;黎巴嫩长枪党;;;;;;;;;;;;x
LEO;莱昂;;;;;;;;;;;;;x
LEO_ADJ;莱昂的;;;;;;;;;;;;;x
LEO_conservative;温和党;;;;;;;;;;;;;x
LEO_liberal;进步党;;;;;;;;;;;;;x
LEO_reactionary;卡洛斯圣团;;;;;;;;;;;;;x
LEO_socialist;社会党;;;;;;;;;;;;;x
LEO_communist;地区联盟;;;;;;;;;;;;;x
LEO_anarcho_liberal;激进党;;;;;;;;;;;;;x
LEO_fascist;长枪党;;;;;;;;;;;;;x
LNA;兰纳;;;;;;x;
LNA_ADJ;兰纳的;;;;;x;
LNN_conservative;皇室派;;;;;;;;;;;;x
LNN_liberal;自由派;;;;;;;;;;;;x
LNN_reactionary;民族主义派;;;;;;;;;;;;x
LNN_anarcho_liberal;激进派;;;;;;;;;;;;x
LNN_socialist;社会主义派;;;;;;;;;;;;x
LNN_communist;共产主义派;;;;;;;;;;;;x
LNN_fascist;法西斯派;;;;;;;;;;;;x
LOM_reactionary;君主派;;;;;;;;;x
LOM_liberal;不妥协派;;;;;;;;;x
LOM_conservative;妥协派;;;;;;;;;x
LOM_socialist;社会主义派;;;;;;;;;x
LOM_communist;革命派;;;;;;;;;x
LOM_reactionary_2;天主教派;;;;;;;;;x
LOM_anarcho_liberal;激进派;;;;;;;;;x
LOM_fascist;法西斯派;;;;;;;;;x
LOR;洛林;;;;;;;;;;;;;x
LOR_ADJ;洛林的;;;;;;;;;;;;;;x
LOR_fascist_dictatorship;罗特宁根;;;;;;;;;;;;;x
LOR_fascist_dictatorship_ADJ;罗特宁根的;;;;;;;;;;;;;x
LOS;洛斯阿尔托斯;;;;;;;;;;;;;x
LOS_ADJ;洛斯阿尔托斯的;;;;;;;;;;;;;x
LOS_conservative;保守党;;;;;;;;;;;;;x;;;;;;;;;;;;;;
LOS_liberal;自由党;;;;;;;;;;;;x;;;;;;;;;;;;;;
LOS_reactionary;民族党;;;;;;;;;;;;x;;;;;;;;;;;;;;
LOS_anarcho_liberal;激进党;;;;;;;;;;;;x;;;;;;;;;;;;;;
LOS_socialist;社会党;;;;;;;;;;;;x;;;;;;;;;;;;;;
LOS_communist;共产党;;;;;;;;;;;;x;;;;;;;;;;;;;;
LOS_fascist;法西斯党;;;;;;;;;;;;x;;;;;;;;;;;;;;
LPL;拉普拉塔;;;;;;;;;;;;x
LPL_ADJ;拉普拉塔的;;;;;;;;;;;;x
LSK;阿拉斯加;;;;;;;;;;;;;x
