LEDGER_HEADER_RANK;国家等级;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
desc_terrorist_cells;省份拥有的治安人员太少，\n恐怖分子将更容易躲藏起来寻找机会发动袭击。;;;;;;;;;;X,,
desc_trusts;政府对治安的投入太低导致一个省份内的财富被非常不\n公平地分配。\n富人越来越富，穷人越来越穷。;;;;;;;;;;X,,
EVTNAME1200;无政府主义掷弹队;;;;;;;;;;X,,
EVTDESC1200;治安预算太少导致对威胁到安全的事件如无政府主义者暴动的应对能力降低。;;;;;;;;;;X,,
EVTOPTA1200;好的;;;;;;;;;;X,,
EVTNAME1201;公民卫队;;;;;;;;;;X,,
EVTDESC1201;治安预算太少导致对威胁到安全的事件如街头斗殴的应对能力降低。;;;;;;;;;;X,,
EVTOPTA1201;好的;;;;;;;;;;X,,
EVTNAME1202;黑心商人;;;;;;;;;;X,,
EVTDESC1202;随着犯罪率的上升和政府控制力的下降，商人将变得越来越以其自身利益为中心。这会\n导致整个体系的崩塌，每个人都为了自己的利益而争斗。;;;;;;;;;;X,,
EVTOPTA1202;好的;;;;;;;;;;X,,
EVTNAME1203;金权政治;;;;;;;;;;X,,
EVTDESC1203;金权政治本质上是少数政客利用他们的影响力。通常是以政府职位的委派来收取贿赂。;;;;;;;;;;X,,
EVTOPTA1203;好的;;;;;;;;;;X,,
EVTNAME1204;黑手党;;;;;;;;;;X,,
EVTDESC1204;如果一个省份的治安机构已经崩溃，组织起来的罪犯将发展为黑手党。这类组织将导致\n省份生产力的下降。;;;;;;;;;;X,,
EVTOPTA1204;好的;;;;;;;;;;X,,
EVTNAME1205;腐败政治;;;;;;;;;;X,,
EVTDESC1205;腐败地区是指一个地区产生许多极小的投票区从而通过简单的行贿手段便可获得确定的\n胜利。;;;;;;;;;;X,,
EVTOPTA1205;好的;;;;;;;;;;X,,
EVTNAME1206;掠夺体系;;;;;;;;;;X,,
EVTDESC1206;缺乏足够的监察机构，政客将为了他们自己的财富而使用其权力和影响力。这会导致省\n份内所有民众的斗争性提高。;;;;;;;;;;X,,
EVTOPTA1206;好的;;;;;;;;;;X,,
EVTNAME1207;恐怖组织;;;;;;;;;;X,,
EVTDESC1207;省份拥有的治安人员太少，恐怖分子将更容易躲藏起来寻找机会发动袭击。;;;;;;;;;;X,,
EVTOPTA1207;好的;;;;;;;;;;X,,
EVTNAME1208;托拉斯;;;;;;;;;;X,,
EVTDESC1208;政府对治安的投入太低导致一个省份内的财富被非常不公平地分配。富人越来越富，穷\n人越来越穷。;;;;;;;;;;X,,
EVTOPTA1208;好的;;;;;;;;;;X,,
EVTNAME1209;无政府主义掷弹队 - 不再是问题;;;;;;;;;;X,,
EVTDESC1209;通过增加在打击犯罪方面的资金，我们已经增强了应对无政府主义掷弹队的能力。;;;;;;;;;;X,,
EVTOPTA1209;很好;;;;;;;;;;X,,
EVTNAME1210;公民卫队 - 不再是问题;;;;;;;;;;X,,
EVTDESC1210;通过增加在打击犯罪方面的资金，我们已经增强了应对公民卫队的能力。;;;;;;;;;;X,,
EVTOPTA1210;很好;;;;;;;;;;X,,
EVTNAME1211;黑心商人 - 不再是问题;;;;;;;;;;X,,
EVTDESC1211;通过增加在打击犯罪方面的资金，我们已经控制并减少了犯罪率。商人们不再只是把眼\n光放在他们的个人利益上，体制崩溃的风险大大降低，只还有少数人只关心他们的个人利益。;;;;;;;;;;X,,
EVTOPTA1211;很好;;;;;;;;;;X,,
EVTNAME1212;金权政治 - 不再是问题;;;;;;;;;;X,,
EVTDESC1212;通过增加在打击犯罪方面的资金，我们已经增强了应对党棍政治的能力。;;;;;;;;;;X,,
EVTOPTA1212;很好;;;;;;;;;;X,,
EVTNAME1213;黑手党 - 不再是问题;;;;;;;;;;X,,
EVTDESC1213;通过增加在打击犯罪方面的资金，我们已经增强了应对集团犯罪的能力，例如黑手党。\n这种类型的组织将导致全省生产力的降低。;;;;;;;;;;X,,
EVTOPTA1213;很好;;;;;;;;;;X,,
EVTNAME1214;腐败政治 - 不再是问题;;;;;;;;;;X,,
EVTDESC1214;腐败政治系统通过创建一些小选区，进行公开的贿赂来赢得选举胜利。通过增加在打击\n犯罪方面的资金，我们已经处理了选区内的少数超额代表。;;;;;;;;;;X,,
EVTOPTA1214;很好;;;;;;;;;;X,,
EVTNAME1215;掠夺体系 - 不再是问题;;;;;;;;;;X,,
EVTDESC1215;通过增加在打击犯罪方面的资金，我们已经增加了一些控制机构，政治家想通过其权力\n及影响来增加个人财富及荣誉已经变得困难。\n$PROVINCENAME$的人群的战斗性不再增加地那么快速了。;;;;;;;;;;X,,
EVTOPTA1215;很好;;;;;;;;;;X,,
EVTNAME1216;恐怖组织 - 不再是问题;;;;;;;;;;X,,
EVTDESC1216;通过增加$PROVINCENAME$的保安人员，\n恐怖组织不再有那么多的机会进行袭击了，也更加难以藏匿了。;;;;;;;;;;X,,
EVTOPTA1216;很好;;;;;;;;;;X,,
EVTNAME1217;托拉斯 - 不再是问题;;;;;;;;;;X,,
EVTDESC1217;通过增加在打击犯罪方面的资金，\n我们使$PROVINCENAME$的财富分配更平均了。\n贫富差距不再像前一段时间那样巨大了。;;;;;;;;;;X,,
EVTOPTA1217;很好;;;;;;;;;;X,,
REMOVE_EVTNAME2000;公共社区;;;;;;;;;;X,,
REMOVE_EVTDESC2000;新移民来到了那里并开始寻找他们的归所。他们一起创建了一个社区，并希望得到这样做的允许。 由于新移民对这个国家的语言知之甚少， 他们雇用了一个翻译员帮他们制定文件， 为了他们的社区低声下气。;;;;;;;;;;X,,
REMOVE_EVTOPTB2000;大麻烦。 不能有社区。;;;;;;;;;;X,,
REMOVE_EVTOPTA2000;让他们建立自己的社区。;;;;;;;;;;X,,
EVTNAME2010;移民就业;;;;;;;;;;X,,
EVTDESC2010;“已经二十天了。二十天没有工作，没有钱，家里人衣\n不蔽体、箪食瓢饮。已经二十天了……当你不得不到处\n翻垃圾箱来找点吃的的时候，二十天简直是无尽的黑\n夜。我不想去乞讨，我不想去偷窃，但我已经失业二十\n天了……”\n\n一些移民，他们背井离乡来到你的国家，却很少能找到\n工作。;;;;;;;;;;X,,
EVTOPTA2010;别管他们。;;;;;;;;;;X,,
EVTOPTB2010;鼓励当地企业雇用;;;;;;;;;;X,,
REMOVE_EVTNAME2020;联姻;;;;;;;;;;X,,
REMOVE_EVTDESC2020;“她的丈夫第一次与她跳舞时，她的眼睛放着光芒。别管那些闲言碎语，嘲笑和白眼，\n她对着她的丈夫微笑着，望着他的黑皮肤与雪白的牙齿。一个黑人与一个上层社会白人\n女士的婚姻在社会上产生了强烈反响，但这对年轻的夫妇并不在乎。”;;;;;;;;;;X,,
REMOVE_EVTOPTA2020;祝他们好运。;;;;;;;;;;X,,
REMOVE_EVTOPTB2020;我很震惊！;;;;;;;;;;X,,
EVTNAME2030;改变的你的名字;;;;;;;;;;X,,
EVTDESC2030;“安雅·耶斯-什么？”\n“阿尼亚·耶斯萨卡。我的名字没法准确发音吗？”\n“有点。你想改变它吗？不然你找工作会有点困难。”\n\n新移民的名字难以准确读出，这给他们找工作带来了一\n点问题。;;;;;;;;;;X,,
EVTOPTA2030;“改成安雅·杰斯克”;;;;;;;;;;X,,
EVTOPTB2030;“我会继续叫阿尼亚·耶斯萨克”;;;;;;;;;;X,,
EVTNAME2040;拥有一个家;;;;;;;;;;X,,
EVTDESC2040;移民来到这个国家并要求得到一个住所。当报道称一二\n十个移民挤在一间小屋子里时这意味着新居所的建造要\n加快了。这将很容易造成传染病的传播，骚乱以及其它\n问题。;;;;;;;;;;X,,
EVTOPTA2040;我们得加快建造。;;;;;;;;;;X,,
EVTOPTB2040;别着急。;;;;;;;;;;X,,
REMOVE_EVTNAME2050;入籍;;;;;;;;;;X,,
REMOVE_EVTDESC2050;第一批移民来到这里已经五年了。经过这五年，移民可以申请公民权了，变成一个真正\n的公民而不再是外国人。;;;;;;;;;;X,,
REMOVE_EVTOPTA2050;给他们公民权。;;;;;;;;;;X,,
REMOVE_EVTOPTB2050;才这么几年……;;;;;;;;;;X,,
REMOVE_EVTNAME2060;提前入籍;;;;;;;;;;X,,
REMOVE_EVTDESC2060;'在这个国家的五年生活， 在$COUNTRY$生活中的运用， 语言已经说得很好了，并且也有了美满的婚姻，一个当地的女士…… 恭喜获得公民权！ 现在你只需要在这和这牵上你的名字……'\n越来越多的针对外国人的政策好像没能阻止他们成为本国公民。;;;;;;;;;;X,,
REMOVE_EVTOPTA2060;很好。;;;;;;;;;;X,,
REMOVE_EVTOPTB2060;气愤。;;;;;;;;;;X,,
REMOVE_EVTNAME2070;大规模入籍;;;;;;;;;;X,,
REMOVE_EVTDESC2070;移民已经脱离了原来的暴君到达$PROVINCENAME$，需要尽快将他们入籍。 为了进行大规模入籍，一个议案已经通过，本国将向移民张开双臂欢迎其到来。;;;;;;;;;;X,,
REMOVE_EVTOPTA2070;好的。;;;;;;;;;;X,,
REMOVE_EVTNAME2080;不入籍;;;;;;;;;;X,,
REMOVE_EVTDESC2080;'你一直认为这个国家的公民权没有价值。 你要在30天内离开$COUNTRY$， 否则将面临四年的监禁。'\n\n法官就是如此苛刻。 此人反对国家的罪行还不足以将其投入监狱， 但已经足以剥夺其公民权并驱逐出境。;;;;;;;;;;X,,
REMOVE_EVTOPTA2080;好的;;;;;;;;;;X,,
REMOVE_EVTNAME2090;隔离;;;;;;;;;;X,,
REMOVE_EVTDESC2090;学校隔离， 商店隔离， 甚至连洗手间都隔离。 移民与公民间的种族隔离已经上升到了一个新的高度， 造成了愤怒与不满。;;;;;;;;;;X,,
REMOVE_EVTOPTA2090;很好。;;;;;;;;;;X,,
REMOVE_EVTOPTB2090;糟糕。;;;;;;;;;;X,,
REMOVE_EVTNAME2100;贫民区;;;;;;;;;;X,,
REMOVE_EVTDESC2100;越来越多的移民涌进了住宅区。 所以这里被叫做贫民区， 城市里一些少数民族聚集的特别区域， 正在慢慢出现。 这里环境很差，街道狭长， 移民与少数民族拥挤的住房简直要把这里填满了。;;;;;;;;;;X,,
REMOVE_EVTOPTA2100;太好了……;;;;;;;;;;X,,
REMOVE_EVTNAME2110;移居;;;;;;;;;;X,,
REMOVE_EVTDESC2110;'最后一个离开的人看着他们的老家， 泪水最终留下了他的面颊。 无奈地耸耸肩， 希望能减轻离家的痛苦， 也许永远也回不来了。 满载着邻居与亲戚的货轮不会为他等待。 他打点好行李上了船， 希望在新的地方有一个光明的未来，不再挨饿受冻。  在前往新国家后，他和他的伙伴要创建一个移民区， 其中也包含着某天能重返家园的希望。';;;;;;;;;;X,,
REMOVE_EVTOPTA2110;让他们创建一个移居区。;;;;;;;;;;X,,
REMOVE_EVTOPTB2110;他们不会再回去了。;;;;;;;;;;X,,
REMOVE_EVTNAME2120;无政府主义者驱逐法案;;;;;;;;;;X,,
REMOVE_EVTDESC2120;无政府主义者要求驱逐移民。 '无政府主义者驱逐法案' 针对那些怀疑或反对政府组织的人， 或者属于反对政府组织的成员。 法案是否通过取决与你。;;;;;;;;;;X,,
REMOVE_EVTOPTA2120;我赞同。;;;;;;;;;;X,,
REMOVE_EVTOPTB2120;我不赞同。;;;;;;;;;;X,,
REMOVE_EVTNAME2130;无政府主义者驱逐法案: Immigrant Deported;;;;;;;;;;X,,
REMOVE_EVTDESC2130;'将人类心灵从宗教统治中解放， 将人类的身体从财产控制中解放，将我们从政府的脚铐中解放！ 我们理应能够享有生活的必需品， 与众不同的品位与爱好！ 解放我们吧， 让无政府主义带领我们走进自由的生命！'\n\nThe first immigrant anarchist have been deported after the Anarchist Exclusion Act passed。;;;;;;;;;;X,,
REMOVE_EVTOPTA2130;好的。;;;;;;;;;;X,,
EVTNAME3000;肮脏的贫民窟;;;;;;;;;;X,,
EVTDESC3000;发霉木头气味的老房子里散发着阵阵酒气与腐烂的恶臭。这里没有灵魂可言，一缕阳光\n从满是烟尘的窗户中照入，一个等待拯救的老酒鬼从后门急忙而出。只有上帝知道这幢\n房子的年岁了，这不是过去几十年里政府为我们国家描绘的景象。贫穷四处蔓延，这样\n的房子在穷苦受压迫的人民那里十分普遍。更糟糕的是那些肮脏的小屋是病菌滋生的温\n床。;;;;;;;;;;X,,
EVTOPTA3000;呼吁一会调查。;;;;;;;;;;X,,
EVTOPTB3000;寻求地方政府改革。;;;;;;;;;;X,,
EVTOPTC3000;老实说我不认为这是问题。;;;;;;;;;;X,,
EVTNAME3001;健康成本;;;;;;;;;;X,,
EVTDESC3001;“对于控制疾病的费用我们已经谈得足够多了，我却没怎么听到医疗保健，更别说公共\n医疗保健的明确费用了。每年有多少私人医疗服务因公开竞争而关闭？有多少药剂师？\n有多少个人提议被政府低效率的议会扼杀，在公众医疗免费前还有多少要发生？”\n\n今天国会上一个反对改革的演讲引起了公众的兴趣，人数众多的反对者走上街头反对当\n前的卫生保健体制。政府应如何应对？;;;;;;;;;;X,,
EVTOPTA3001;完全撤销改革;;;;;;;;;;X,,
EVTOPTB3001;寻求妥协;;;;;;;;;;X,,
EVTOPTC3001;完全忽视;;;;;;;;;;X,,
EVTNAME3002;大逃亡;;;;;;;;;;X,,
EVTDESC3002;“他住在这个国家的一所大房子中。”\n\n从郊区来到城市的人络绎不绝，市中心一天天的繁荣，有一部分人前往其他方向也丝毫\n不令人惊奇。随着城市的拥挤，污染让居住环境越来越糟糕，一部分中产阶级，来到了\n令他们向往的城市郊区，随着生活标准与薪资的提高，越来越多的人开始偶尔出行，来\n到$COUNTRY_ADJ$郊区呼吸新鲜空气。;;;;;;;;;;X,,
EVTOPTA3002;乡村的魅力！;;;;;;;;;;X,,
EVTNAME3003;济贫院丑闻;;;;;;;;;;X,,
EVTDESC3003;“是的，猪吃的都比我们强。”\n\n上几个星期我们的一个地区的意见丑闻引起了广泛的关注。很明显，当地济贫院的主管\n挪用了公款，发放那些质量很差的食物，有时候一天不过是几片面包。此事件成为保守\n派反对改革与自由派要求进行更多的改革的焦点。;;;;;;;;;;X,,
EVTOPTA3003;支持保守派;;;;;;;;;;X,,
EVTOPTB3003;支持自由派;;;;;;;;;;X,,
EVTOPTC3003;别想这个问题了;;;;;;;;;;X,,
EVTNAME3004;朋友的济贫院;;;;;;;;;;X,,
EVTDESC3004;社会上传来了一些关于改革的事情，我们一些公民开始主动承担一些改革带来的问题，\n并组建了“公谊会”。协会致力于开展各项社会活动：赡养老人，对穷人进行雇用及宗\n教教育，并计划开设一个济贫院。;;;;;;;;;;X,,
EVTOPTA3004;这叫个人积极性！;;;;;;;;;;X,,
EVTOPTB3004;完全无法接受。;;;;;;;;;;X,,
EVTOPTC3004;跟我提这个干嘛？;;;;;;;;;;X,,
EVTNAME3005;疗养院基金？;;;;;;;;;;X,,
EVTDESC3005;“因此，另外的数千例死亡要归结于肺结核的肆虐。”\n\n在$COUNTRY$，一个医生个人发表的一项报告引起了部分骚动。\n拥挤与不卫生的生活条件容易导致该疾病的传播，该报告也激烈地抨击了政府没有出台\n一个严格的隔离政策来遏制肺结核的蔓延，也没有提供足够的医疗设备。保守派将该报\n告嘲讽为一篇歇斯底里的观点文章，并将采取一些可能会激怒他们的提案。另一方面，\n我们可以使用一个疗养院。;;;;;;;;;;X,,
EVTOPTA3005;在当地建设一个疗养院;;;;;;;;;;X,,
EVTOPTB3005;忽略改报告以取悦保守党;;;;;;;;;;X,,
EVTOPTC3005;寻找当地的出资者建设一个疗养院;;;;;;;;;;X,,
EVTNAME3006;牙科保健法案;;;;;;;;;;X,,
EVTDESC3006;“最近政府的高招是什么？很明显，如果卫生部长是可以信任的，免费的床和食物就不\n再能令流浪汉们满足了。牙齿，先生们，现在是重点议题！”\n\n执政党致力于通过一项牙科保健法案，旨在为公民提供一些基本的牙科保健。但到目前\n为止进展缓慢，党内也有想要放弃的想法及文件。;;;;;;;;;;X,,
EVTOPTA3006;放弃该提案;;;;;;;;;;X,,
EVTOPTB3006;强制通过;;;;;;;;;;X,,
EVTNAME3100;报纸诽谤;;;;;;;;;;X,,
EVTDESC3100;地区晨报发文，严厉斥责了当地精英，声称他们并不爱国，而是受到国外势力资助来\n反对$COUNTRY_ADJ$执政党。\n这些新闻已经传播到了省内的下层，他们正变得越来越激进并会反对地方政权。难以预\n料，这个报道激怒了下层人民，他们将会看到我们掩盖的事实，但是如果不这么做将会\n动摇上层社会。;;;;;;;;;;X,,
EVTOPTA3100;停止发布此等胡言乱语！;;;;;;;;;;X,,
EVTOPTB3100;……这是事实吗？;;;;;;;;;;X,,
EVTNAME3101;情人曝光！;;;;;;;;;;X,,
EVTDESC3101;每日电讯报，一份在我们的一个地区发行量很可观的报纸，近日披露一些别具一格的照\n片，内容是当地一个政治家的感情生活，但很明显其中的有些事明显超过了家庭和妻子\n的范畴。此文可不是诽谤，它会给政治家的声誉带来很大的影响。公众对此感到震惊，\n该政治家如今已经迅速成为全城茶余饭后的谈资。政治家本人对于这样的攻击感到愤\n怒，已经以“损害其道德声誉与公众信任”向地方法院递交诉状控告该报。停办该报将\n引起自由派的觉醒，不停办则会增加对出版改革的支持。;;;;;;;;;;X,,
EVTOPTA3101;诽谤必须停止！;;;;;;;;;;X,,
EVTOPTB3101;我们因他陷入窘境了;;;;;;;;;;X,,
EVTNAME3102;发行量翻倍！;;;;;;;;;;X,,
EVTDESC3102;拥有出版自由意味着要处理一些奇怪的事。\n$COUNTRY_ADJ$观察员，\n一份在某一地区有着相当发行量的奇怪小报，指出外交部长是一个秘密共济会的成员。\n这正是这份低俗小报的风格，这份糟糕的文章得到了比平常多的关注。公众不知出于何\n种理由看起来有点相信这一说法。但是在受过良好教育的上层社会将其视为谣言，但如\n果拒不承认此事将会导致下层人民更加相信此事。;;;;;;;;;;X,,
EVTOPTA3102;不否认谣言;;;;;;;;;;X,,
EVTOPTB3102;否认谣言;;;;;;;;;;X,,
EVTOPTC3102;上星期我看见他进了一个小屋……？;;;;;;;;;;X,,
EVTNAME3200;地下印刷厂;;;;;;;;;;X,,
EVTDESC3200;“我们，自由$COUNTRYNAME$的人民委员会，\n现在向$CAPITAL$的政府提出一个简单的要求：\n停止一党专政。”\n\n简单的要求，呸。这些暴徒当他们是谁啊？在我们的一个地区有人携带着反对政府的传\n单穿梭于酒吧沙龙十字路口，我们怀疑传单来自一个当地的地下印刷厂。当地警察试图\n查封它，如果他们的传单在省内没引起广泛的影响就当作一般的非法出版查封了。关闭\n印刷厂会导致一部分的愤怒。;;;;;;;;;;X,,
EVTOPTA3200;关闭它;;;;;;;;;;X,,
EVTOPTB3200;让它运作吧;;;;;;;;;;X,,
EVTNAME3201;地方选举骚扰;;;;;;;;;;X,,
EVTDESC3201;今天我们某省的一个市长选举因一起暴力事件而中断，尽管被命令那样做，但一个农民\n拒绝在选票上填写政府候选人的名字。在举行选举的市政厅，他冲撞弄折了三个工作人\n员的鼻子。他大叫着告诉我们他要按他的良心来投票，以及一些其他的愚蠢之举。我们\n也应该拿他来杀鸡儆猴，我们的决定将产生不同的后果。;;;;;;;;;;X,,
EVTOPTA3201;监禁三个月！;;;;;;;;;;X,,
EVTOPTB3201;让他消失;;;;;;;;;;X,,
EVTOPTC3201;放了他;;;;;;;;;;X,,
EVTNAME3202;重新分选区;;;;;;;;;;X,,
EVTDESC3202;有时我们重新划分政治选区地图以使其更符合人民更需要的政治系统。如果我们发现有\n我们不愿意看到的政党获得了选举优势，我们只需要重新划定一下选区就能让投票者选\n出一个更合理的政党。我们注意到在一个省出现了一个拥有众多支持者的自由党派，我\n们不确定该地区是否应该按着这个趋势去选举。我们可以将附近一个拥有强大保守势力\n的地区划入该选区，但这样做会增加当地的斗争性。;;;;;;;;;;X,,
EVTOPTA3202;重新划分选区！;;;;;;;;;;X,,
EVTOPTB3202;让我们有点风度吧;;;;;;;;;;X,,
EVTNAME3203;目睹投票;;;;;;;;;;X,,
EVTDESC3203;当公众代表走到投票箱时，他知道自己正被注视着。在这一有官方主持的选举中，他在\n一个人的注目下将投票放入了票箱，那就是不远处的政府间谍，躲在一张有孔的报纸后\n面。这有些时候总有些人以一些方式监视着他，并向政府汇报他的意见及投票选择。公\n众代表很担心某天被人敲开了家中的门去接受质询。公众代表希望他的投票能保密。;;;;;;;;;;X,,
EVTOPTA3203;就因为你是个偏执狂……;;;;;;;;;;X,,
EVTOPTB3203;他们在我后面！！;;;;;;;;;;X,,
EVTNAME3204;投票欺诈！;;;;;;;;;;X,,
EVTDESC3204;在我们的一个地区发生一起投票欺诈。我们有充分的理由相信当地保守党取得了胜利，\n而自由党却在指责这一胜利。逐步改变这些欺诈是我们所希望的，保护保守党的胜利将\n减少这一地区的斗争性，然而那时自由党也许会变得更强力？;;;;;;;;;;X,,
EVTOPTA3204;保守派赢得很光彩;;;;;;;;;;X,,
EVTOPTB3204;自由党赢得很光彩;;;;;;;;;;X,,
EVTNAME3300;打谷事件;;;;;;;;;;X,,
EVTDESC3300;“我想问政府的是，难道一个勤恳善良的人不能得到援助或者援助只是来自命运的垂青\n吗？”\n\n一个农民在打谷时发生意外，永远地成为了一个残疾人。该事件引起了\n国会关于$COUNTRY_ADJ$抚恤金制度的讨论，\n改革派的议员以此事来抨击政府在救助残疾人及养老问题上的无所作为。;;;;;;;;;;X,,
EVTOPTA3300;强制通过改革;;;;;;;;;;X,,
EVTOPTB3300;寻找当地的支持进行改革;;;;;;;;;;X,,
EVTOPTC3300;忽略此事;;;;;;;;;;X,,
EVTNAME3301;养老保障;;;;;;;;;;X,,
EVTDESC3301;我们的平均预期寿命已经增加不少，越来越多的家庭不得不照顾老人。我国的社会结构\n正在发生变化，如果政府再不不拿出应对残疾人及老人的应对计划来，制度将出现裂\n缝。保守党的立场是主要应靠家庭来赡养老人其次才是社会援助，并且可能带来严重的\n社会负债。另一方面，自由派则认为我们的养老金少得可怜，似乎很多人都得不到援\n助。;;;;;;;;;;X,,
EVTOPTA3301;建议增加养老金;;;;;;;;;;X,,
EVTOPTB3301;不建议增加养老金;;;;;;;;;;X,,
EVTOPTC3301;他们有养老金吗？！;;;;;;;;;;X,,
EVTNAME3302;养老金争论;;;;;;;;;;X,,
EVTDESC3302;“我认为政府小心翼翼避免骂名的政策愚蠢至极。这一任务十分艰巨。”\n\n我们的养老金制度遭到了执政党内的反对派的攻击。除了对各项制度的不满，争论的焦\n点在于他们认为养老金太低了。有必要作出一些回应。;;;;;;;;;;X,,
EVTOPTA3302;我同意进行一些调整;;;;;;;;;;X,,
EVTOPTB3302;我们应该耐心等待;;;;;;;;;;X,,
EVTOPTC3302;我的看法与此相反;;;;;;;;;;X,,
EVTNAME3303;劳累的工作;;;;;;;;;;X,,
EVTDESC3303;“我已经工作得够辛苦了，然而我现在得到了什么？疲惫。”\n\n随着议会发表养老金制度的报告，过去的一个星期里养老金制度问题一直挂在人们的嘴\n上徘徊在人们的脑海。报告关于养老金制度的问题相当暧昧，但是这个与人民密切相关\n的案例却在一个老绅士的学术研究中被忽略了。他抱怨辛苦干了一辈子，然而现在除了\n劳累什么也没有。;;;;;;;;;;X,,
EVTOPTA3303;……然后呢？;;;;;;;;;;X,,
EVTOPTB3303;我们应该进行一些改革;;;;;;;;;;X,,
EVTOPTC3303;改善这一情况;;;;;;;;;;X,,
EVTNAME3304;取消福利;;;;;;;;;;X,,
EVTDESC3304;“我们紧张的财政在巨额的养老金中显得更加困难，令人担忧的问题同时在体制的系统\n发展方面也出现了，在一些案例中十三岁的孩子也被列为受助对象！”\n\n报告的最后，在议会大量争论声中，养老与生活标准委员会被解散。显然，两党的内部\n冲突是委员会听证过程中的最终障碍。可以利用议会的混乱局面取消一些花费巨大的福\n利改革。;;;;;;;;;;X,,
EVTOPTA3304;摆脱这个讨厌的东西;;;;;;;;;;X,,
EVTOPTB3304;别着急;;;;;;;;;;X,,
EVTNAME3305;疲惫的老兵;;;;;;;;;;X,,
EVTDESC3305;“从我还是个孩子开始我就行军打仗了。我抱着必死的信念走南闯北，能为国家效力比\n任何事都要光荣。但是现在，我的生命即将安然结束了，但我却意识到自己无所依\n靠。”\n\n虽然$COUNTRY$的预期寿命在增加，\n但在低工资与低福利的影响下，意味着只有很少的人在他们不能工作后有所准备。受过\n教育的中产阶级希望看到最小工资的上调，上层社会则认为应该提高养老金。;;;;;;;;;;X,,
EVTOPTA3305;我很赞同中产阶级;;;;;;;;;;X,,
EVTOPTB3305;我很赞同上层阶级;;;;;;;;;;X,,
EVTOPTC3305;我一点也不想改革;;;;;;;;;;X,,
EVTNAME3306;战后承诺？;;;;;;;;;;X,,
EVTDESC3306;随着战争的肆虐，我们的国家一天比一天更加厌倦了，我们的一些内阁提议现在最好向\n公众作出一些战后承诺。我们的内政部长提出了建议并声称这是目前议会的侧重点。通\n过承诺在战后进行重大的养老金改革，我们将在民众中赢得广泛的战争支持。;;;;;;;;;;X,,
EVTOPTA3306;承诺战后养老金;;;;;;;;;;X,,
EVTOPTB3306;不承诺;;;;;;;;;;X,,
EVTNAME3307;战后承诺！;;;;;;;;;;X,,
EVTDESC3307;战争进行的时候我们承诺了人民将进行改革。现在战争结束了，人民正期盼着政府兑现\n承诺。;;;;;;;;;;X,,
EVTOPTA3307;我们能做的只是有限的改革;;;;;;;;;;X,,
EVTOPTB3307;我们正计划着一项巨大的改革！;;;;;;;;;;X,,
EVTOPTC3307;我说过吗？我说过？我？;;;;;;;;;;X,,
EVTNAME3400;倦怠的失业者;;;;;;;;;;X,,
EVTDESC3400;“我已经走遍了城市所有的工作市场，但毫无进展，先生。我不知如何是好，我不能回\n去等着草长过膝。我的家人相信我能供养他们，可这里没有工作提供的时候一个穷光蛋\n能干什么呢？”\n\n由于工作的缺乏，以及富有的债主，许多贫困阶层入不敷出。;;;;;;;;;;X,,
EVTOPTA3400;……然后呢？;;;;;;;;;;X,,
EVTOPTB3400;他们被叫做穷人是有理由的;;;;;;;;;;X,,
EVTOPTC3400;建立地方改革以支持;;;;;;;;;;X,,
EVTNAME3401;更多要求的失业者;;;;;;;;;;X,,
EVTDESC3401;“我们要工作！我们要工作！”\n\n根据目前的经济理论我们要维持一个积极的经济政策就需要在工业方面创造更多的就业\n机会，可是，随着失业率超过百分之五，党内的一些理论家认为应该提高失业补助以缓\n和目前的就业紧张，同时等待经济复苏。;;;;;;;;;;X,,
EVTOPTA3401;正相反，我们要降低补贴;;;;;;;;;;X,,
EVTOPTB3401;目前的失业补助很好。;;;;;;;;;;X,,
EVTOPTC3401;是的，应该这么做;;;;;;;;;;X,,
EVTNAME3402;失业补助超出预算;;;;;;;;;;X,,
EVTDESC3402;“今年的财政预算，我们的实际支出再次超过预算的好几个百分点。先生们，这些百分\n点才是真正的问题。那些百分点正站在我们与破产之间。”\n\n我们的失业方案一开始运作就远超预算，一些纳税人开始十分关注在预算中的过度使\n用。为了废除失业补助我们的一个地区形成了一个委员会，他们正努力上新闻头条。;;;;;;;;;;X,,
EVTOPTA3402;忽略纳税人的委员会。;;;;;;;;;;X,,
EVTOPTB3402;减少失业补助;;;;;;;;;;X,,
EVTOPTC3402;结成赞成失业补助的联盟;;;;;;;;;;X,,
EVTNAME3403;静坐罢工;;;;;;;;;;X,,
EVTDESC3403;“工人已经占领了工厂！门都被堵住了！没有谁能进去！”\n\n我们一个地区的工厂被工人占领了，开始了静坐罢工。他们的要求包括提高最低工资，\n以及失业补助。我们可以选择沉默地接受要求，或完全忽略这一事件。;;;;;;;;;;X,,
EVTOPTA3403;想要什么？失业补助？好吧。;;;;;;;;;;X,,
EVTOPTB3403;想要什么？改善工资？好吧。;;;;;;;;;;X,,
EVTOPTC3403;想要什么？鞭打？好吧。;;;;;;;;;;X,,
EVTNAME3404;非法罢工;;;;;;;;;;X,,
